record_id,vendor_id,project_id,contract_id,metric_type,prediction_date,forecast_date,prediction_horizon,historical_period_months,predicted_score,confidence_level,risk_probability,risk_category,on_time_delivery_prob,quality_compliance_prob,cost_overrun_prob,model_name,model_accuracy,top_features,recommendation,actual_outcome,prediction_accuracy,data_quality_score,num_data_points,last_updated
PRED01590,VEN01420,,CONT00343,Contract Risk,2026-01-07,2027-01-07,12 Months,36,54.72,78.39,0.4528,Medium,0.8336,0.7931,0.3499,Ensemble Model,0.9278,"Resource Availability, Payment History, Vendor Rating, Past Performance, Delivery Record",Regular monitoring,,,0.8726,125,2026-01-07 04:24:47
PRED01591,VEN00129,PROJ00312,CONT00009,Payment Prediction,2026-01-07,2026-04-07,3 Months,3,90.05,70.68,0.4016,Medium,0.8374,0.8832,0.2865,Random Forest Classifier,0.885,"Seasonal Factors, Past Performance, Technology Used, Team Experience, Payment History",Preventive action,,,0.9688,3438,2026-01-04 04:24:47
PRED01592,VEN01442,,CONT00694,Vendor Performance,2026-01-07,2026-07-06,6 Months,3,78.69,82.76,0.2131,Low,0.7027,0.6986,0.1729,XGBoost,0.7511,"Past Performance, Vendor Rating, Contract Value, Project Complexity, Delivery Record",Continue as planned,,,0.9388,2196,2026-01-04 04:24:47
PRED01593,VEN00704,PROJ00312,CONT01902,Contract Risk,2026-01-07,2026-04-07,3 Months,24,86.8,85.68,0.132,Very Low,0.6816,0.8437,0.253,Random Forest Classifier,0.8606,"Quality Score, Vendor Rating, Contract Value, Payment History, Delivery Record",No action required,,,0.8204,4286,2026-01-03 04:24:47
PRED01594,VEN00983,PROJ00874,CONT01325,Schedule Forecast,2026-01-07,2027-01-07,12 Months,3,66.95,75.8,0.1224,Very Low,0.7552,0.7994,0.1683,Ensemble Model,0.86,"Market Conditions, Contract Value, Payment History, Team Experience, Delivery Record",Standard monitoring,,,0.9612,2470,2026-01-02 04:24:47
PRED01595,VEN01792,PROJ00025,,Vendor Performance,2026-01-07,2026-02-06,1 Month,24,93.82,84.23,0.0618,Very Low,0.7602,0.8433,0.0817,LSTM,0.7575,"Team Experience, Quality Score, Contract Value, Project Complexity, Seasonal Factors",No action required,,,0.8905,2747,2025-12-31 04:24:47
PRED01596,VEN00074,,,Payment Prediction,2026-01-07,2026-02-06,1 Month,36,76.06,83.71,0.285,Low,0.772,0.9149,0.2086,Gradient Boosting,0.7915,"Vendor Rating, Delivery Record, Project Complexity, Resource Availability, Past Performance",No action required,,,0.7566,3229,2026-01-02 04:24:47
PRED01597,VEN01278,PROJ01202,CONT01335,Quality Prediction,2026-01-07,2026-07-06,6 Months,3,73.07,68.26,0.3927,Low,0.6951,0.8198,0.3222,XGBoost,0.7508,"Contract Value, Team Experience, Delivery Record, Payment History, Quality Score",Continue as planned,Slightly Worse,0.6588,0.9102,3971,2025-12-31 04:24:47
PRED01598,VEN00281,PROJ00695,,Schedule Forecast,2026-01-07,2026-04-07,3 Months,36,15.12,80.62,0.3144,Low,0.3713,0.7158,0.4268,Random Forest Classifier,0.9377,"Vendor Rating, Quality Score, Project Complexity, Market Conditions, Team Experience",Standard monitoring,,,0.8347,2163,2025-12-31 04:24:47
PRED01599,VEN00025,PROJ01769,CONT00741,Schedule Forecast,2026-01-07,2026-04-07,3 Months,6,95.37,83.1,0.0171,Very Low,0.9657,0.6582,0.1483,Random Forest Classifier,0.8905,"Technology Used, Seasonal Factors, Delivery Record, Resource Availability, Payment History",Continue as planned,As Predicted,0.9056,0.8716,4633,2026-01-05 04:24:47
PRED01600,VEN00903,PROJ01064,CONT00771,Vendor Performance,2026-01-07,2027-01-07,12 Months,36,70.49,67.06,0.2951,Low,0.8931,0.6902,0.1309,Neural Network,0.8161,"Vendor Rating, Seasonal Factors, Team Experience, Project Complexity, Market Conditions",No action required,,,0.9208,1825,2026-01-03 04:24:47
PRED01601,VEN00734,PROJ00348,,Schedule Forecast,2026-01-07,2027-01-07,12 Months,6,63.42,83.49,0.1355,Very Low,0.7291,0.7857,0.4576,Ensemble Model,0.8493,"Contract Value, Technology Used, Payment History, Delivery Record, Resource Availability",Standard monitoring,,,0.8556,4405,2026-01-01 04:24:47
PRED01602,VEN01924,PROJ00061,CONT01419,Compliance Risk,2026-01-07,2026-07-06,6 Months,12,54.05,75.33,0.2467,Low,0.8447,0.9221,0.3541,LSTM,0.7387,"Past Performance, Team Experience, Technology Used, Seasonal Factors, Project Complexity",Continue as planned,As Predicted,0.8943,0.7807,3939,2026-01-02 04:24:47
PRED01603,VEN01989,,CONT01086,Payment Prediction,2026-01-07,2026-04-07,3 Months,6,61.73,74.73,0.5203,Medium,0.7477,0.868,0.2667,Gradient Boosting,0.8133,"Past Performance, Team Experience, Technology Used, Vendor Rating, Payment History",Stakeholder communication,,,0.9186,1554,2026-01-06 04:24:47
PRED01604,VEN00606,PROJ01289,,Budget Forecast,2026-01-07,2027-01-07,12 Months,3,85.84,84.69,0.0708,Very Low,0.6629,0.8394,0.0,Ensemble Model,0.9398,"Contract Value, Resource Availability, Vendor Rating, Market Conditions, Project Complexity",Standard monitoring,,,0.8896,3509,2026-01-03 04:24:47
PRED01605,VEN01600,,CONT00590,Schedule Forecast,2026-01-07,2026-02-06,1 Month,24,99.27,86.72,0.0,Very Low,1.0054,0.6851,0.2632,Gradient Boosting,0.7813,"Technology Used, Market Conditions, Past Performance, Resource Availability, Vendor Rating",Standard monitoring,,,0.8273,4227,2026-01-02 04:24:47
PRED01606,VEN00788,PROJ01754,CONT00262,Compliance Risk,2026-01-07,2026-07-06,6 Months,6,87.45,84.85,0.1684,Very Low,0.8997,0.9203,0.2024,Gradient Boosting,0.783,"Seasonal Factors, Past Performance, Delivery Record, Team Experience, Project Complexity",No action required,Slightly Worse,0.6713,0.7631,3751,2026-01-04 04:24:47
PRED01607,VEN00764,,,Payment Prediction,2026-01-07,2026-04-07,3 Months,12,79.29,83.12,0.5261,Medium,0.6486,0.669,0.2175,Neural Network,0.9066,"Contract Value, Market Conditions, Team Experience, Vendor Rating, Seasonal Factors",Review mitigation plan,,,0.7828,1833,2026-01-01 04:24:47
PRED01608,VEN01537,PROJ00443,CONT01164,Budget Forecast,2026-01-07,2026-04-07,3 Months,6,54.82,84.97,0.2259,Low,0.7515,0.8111,0.2259,LSTM,0.7816,"Team Experience, Technology Used, Payment History, Delivery Record, Contract Value",Continue as planned,,,0.8467,71,2025-12-31 04:24:47
PRED01609,VEN01665,PROJ00880,,Compliance Risk,2026-01-07,2027-01-07,12 Months,12,62.12,82.73,0.4809,Medium,0.8739,0.6605,0.261,Gradient Boosting,0.9264,"Delivery Record, Team Experience, Seasonal Factors, Vendor Rating, Project Complexity",Preventive action,,,0.8759,4829,2026-01-02 04:24:47
PRED01610,VEN00240,,CONT01506,Vendor Performance,2026-01-07,2026-07-06,6 Months,12,47.01,94.9,0.5299,Medium,0.9072,0.8661,0.182,Gradient Boosting,0.7978,"Resource Availability, Payment History, Market Conditions, Team Experience, Quality Score",Review mitigation plan,Better than Expected,0.9002,0.8249,247,2026-01-02 04:24:47
PRED01611,VEN00925,PROJ00130,CONT00476,Quality Prediction,2026-01-07,2026-04-07,3 Months,12,61.63,71.1,0.2595,Low,0.6026,0.8,0.3545,Random Forest Classifier,0.7375,"Payment History, Seasonal Factors, Technology Used, Resource Availability, Delivery Record",No action required,Slightly Worse,0.674,0.9609,3088,2026-01-04 04:24:47
PRED01612,VEN00525,PROJ00699,CONT00313,Budget Forecast,2026-01-07,2026-02-06,1 Month,6,70.59,82.16,0.1471,Very Low,0.651,0.82,0.1471,LSTM,0.8743,"Payment History, Market Conditions, Past Performance, Delivery Record, Resource Availability",No action required,,,0.9395,4592,2025-12-31 04:24:47
PRED01613,VEN01371,PROJ01902,,Delivery Prediction,2026-01-07,2026-04-07,3 Months,3,54.19,80.11,0.3271,Low,0.8593,0.6738,0.3332,XGBoost,0.8183,"Quality Score, Project Complexity, Past Performance, Vendor Rating, Technology Used",Standard monitoring,Slightly Worse,0.8065,0.9513,2866,2026-01-04 04:24:47
PRED01614,VEN00747,PROJ01350,CONT01127,Delivery Prediction,2026-01-07,2027-01-07,12 Months,36,87.63,82.47,0.1791,Very Low,0.6797,0.7621,0.2783,LSTM,0.7718,"Technology Used, Delivery Record, Team Experience, Contract Value, Seasonal Factors",Continue as planned,,,0.9039,4835,2026-01-04 04:24:47
PRED01615,VEN01831,,CONT00484,Vendor Performance,2026-01-07,2026-02-06,1 Month,12,69.86,65.12,0.3014,Low,0.6322,0.8912,0.32,Gradient Boosting,0.9066,"Technology Used, Payment History, Quality Score, Past Performance, Market Conditions",Continue as planned,As Predicted,0.8975,0.9622,3453,2026-01-04 04:24:47
PRED01616,VEN01927,PROJ01996,CONT00134,Vendor Performance,2026-01-07,2026-07-06,6 Months,36,60.36,78.69,0.3964,Low,0.8126,0.9408,0.3514,LSTM,0.893,"Project Complexity, Market Conditions, Contract Value, Vendor Rating, Payment History",Continue as planned,,,0.8158,3375,2026-01-01 04:24:47
PRED01617,VEN01194,PROJ00566,CONT00884,Contract Risk,2026-01-07,2026-07-06,6 Months,36,81.5,72.28,0.185,Very Low,0.628,0.8758,0.5646,LSTM,0.8954,"Resource Availability, Team Experience, Project Complexity, Past Performance, Payment History",Continue as planned,,,0.7726,621,2026-01-04 04:24:47
PRED01618,VEN01033,PROJ01798,CONT01859,Schedule Forecast,2026-01-07,2026-02-06,1 Month,3,39.92,82.86,0.2225,Low,0.555,0.8918,0.4961,Gradient Boosting,0.795,"Delivery Record, Team Experience, Seasonal Factors, Resource Availability, Contract Value",Standard monitoring,,,0.786,980,2026-01-01 04:24:47
PRED01619,VEN00783,PROJ00121,CONT00162,Payment Prediction,2026-01-07,2026-04-07,3 Months,12,73.68,72.31,0.2277,Low,0.6808,0.8213,0.2551,XGBoost,0.9186,"Team Experience, Past Performance, Market Conditions, Project Complexity, Resource Availability",Continue as planned,,,0.83,3564,2026-01-06 04:24:47
PRED01620,VEN00803,PROJ01226,CONT01152,Schedule Forecast,2026-01-07,2027-01-07,12 Months,12,79.46,75.51,0.0,Very Low,1.1522,0.9001,0.4015,Random Forest Classifier,0.921,"Vendor Rating, Resource Availability, Past Performance, Project Complexity, Quality Score",Standard monitoring,Better than Expected,0.9784,0.8595,603,2026-01-07 04:24:47
PRED01621,VEN00738,PROJ01668,CONT00389,Compliance Risk,2026-01-07,2026-07-06,6 Months,12,88.4,87.86,0.2529,Low,0.7447,0.9177,0.1007,Neural Network,0.7579,"Team Experience, Past Performance, Resource Availability, Payment History, Quality Score",No action required,As Predicted,0.8938,0.9596,1588,2025-12-31 04:24:47
PRED01622,VEN01473,PROJ00545,CONT00230,Payment Prediction,2026-01-07,2027-01-07,12 Months,12,73.99,69.78,0.2507,Low,0.7058,0.8899,0.1638,LSTM,0.7631,"Vendor Rating, Payment History, Market Conditions, Contract Value, Team Experience",Continue as planned,,,0.7795,2739,2026-01-06 04:24:47
PRED01623,VEN00738,PROJ00779,CONT00678,Budget Forecast,2026-01-07,2027-01-07,12 Months,6,87.89,78.14,0.0606,Very Low,0.6774,0.809,0.0606,Ensemble Model,0.8491,"Seasonal Factors, Payment History, Vendor Rating, Team Experience, Contract Value",No action required,As Predicted,0.8877,0.885,532,2026-01-07 04:24:47
PRED01624,VEN00794,,CONT01754,Compliance Risk,2026-01-07,2027-01-07,12 Months,6,61.26,79.18,0.1637,Very Low,0.6645,0.8819,0.3141,Random Forest Classifier,0.7268,"Seasonal Factors, Vendor Rating, Resource Availability, Project Complexity, Market Conditions",No action required,,,0.8784,4973,2026-01-05 04:24:47
PRED01625,VEN01733,PROJ00051,CONT01461,Payment Prediction,2026-01-07,2027-01-07,12 Months,6,52.81,71.69,0.3447,Low,0.8527,0.8741,0.2474,Gradient Boosting,0.8791,"Resource Availability, Delivery Record, Project Complexity, Quality Score, Seasonal Factors",No action required,,,0.9272,4920,2026-01-07 04:24:47
PRED01626,VEN00452,PROJ01665,CONT01791,Quality Prediction,2026-01-07,2026-04-07,3 Months,36,80.37,79.79,0.1799,Very Low,0.7755,0.8334,0.4383,Logistic Regression,0.8483,"Seasonal Factors, Delivery Record, Resource Availability, Contract Value, Technology Used",No action required,As Predicted,0.8513,0.9092,280,2026-01-02 04:24:47
PRED01627,VEN00777,PROJ00167,CONT01218,Payment Prediction,2026-01-07,2027-01-07,12 Months,12,71.89,82.44,0.3731,Low,0.6952,0.8303,0.3526,LSTM,0.8703,"Contract Value, Market Conditions, Project Complexity, Past Performance, Vendor Rating",Continue as planned,,,0.8632,1315,2026-01-07 04:24:47
PRED01628,VEN01095,PROJ01438,CONT00205,Payment Prediction,2026-01-07,2026-04-07,3 Months,6,71.14,80.97,0.3362,Low,0.8932,0.9223,0.3979,XGBoost,0.8311,"Vendor Rating, Past Performance, Payment History, Market Conditions, Contract Value",Standard monitoring,,,0.7935,3564,2026-01-05 04:24:47
PRED01629,VEN01141,PROJ01670,CONT00757,Compliance Risk,2026-01-07,2026-02-06,1 Month,3,65.65,84.48,0.4024,Medium,0.8278,0.7823,0.2906,Neural Network,0.7551,"Quality Score, Team Experience, Project Complexity, Past Performance, Vendor Rating",Review mitigation plan,Better than Expected,0.9299,0.7607,1722,2026-01-05 04:24:47
PRED01630,VEN01316,PROJ01475,CONT00429,Payment Prediction,2026-01-07,2027-01-07,12 Months,24,57.47,68.45,0.1341,Very Low,0.737,0.7289,0.3897,XGBoost,0.8946,"Technology Used, Seasonal Factors, Contract Value, Resource Availability, Delivery Record",No action required,Better than Expected,0.8777,0.9724,428,2026-01-05 04:24:47
PRED01631,VEN00267,PROJ00021,CONT00562,Compliance Risk,2026-01-07,2026-04-07,3 Months,3,54.0,70.87,0.3879,Low,0.6083,0.775,0.4354,XGBoost,0.7589,"Contract Value, Market Conditions, Project Complexity, Seasonal Factors, Delivery Record",Standard monitoring,,,0.7571,566,2026-01-07 04:24:47
PRED01632,VEN00224,,CONT01501,Quality Prediction,2026-01-07,2026-04-07,3 Months,24,57.27,87.33,0.1248,Very Low,0.7711,0.7532,0.3339,XGBoost,0.7257,"Contract Value, Delivery Record, Technology Used, Resource Availability, Payment History",No action required,,,0.9332,4183,2026-01-01 04:24:47
PRED01633,VEN00272,,CONT01099,Payment Prediction,2026-01-07,2027-01-07,12 Months,6,67.22,74.04,0.4134,Medium,0.7789,0.6679,0.2178,Gradient Boosting,0.7987,"Market Conditions, Vendor Rating, Past Performance, Team Experience, Seasonal Factors",Regular monitoring,Slightly Worse,0.791,0.8347,914,2026-01-02 04:24:47
PRED01634,VEN00144,PROJ01008,CONT01548,Budget Forecast,2026-01-07,2026-04-07,3 Months,12,94.64,86.63,0.0268,Very Low,0.7179,0.8047,0.0,Logistic Regression,0.8568,"Team Experience, Technology Used, Payment History, Quality Score, Delivery Record",No action required,,,0.8053,206,2026-01-03 04:24:47
PRED01635,VEN00785,PROJ01426,,Contract Risk,2026-01-07,2026-07-06,6 Months,6,54.15,89.23,0.4585,Medium,0.6397,0.7873,0.2965,Gradient Boosting,0.7281,"Delivery Record, Market Conditions, Technology Used, Quality Score, Project Complexity",Review mitigation plan,As Predicted,0.9562,0.7898,1055,2026-01-03 04:24:47
PRED01636,VEN01479,PROJ01417,CONT00772,Schedule Forecast,2026-01-07,2026-07-06,6 Months,6,24.72,80.77,0.2788,Low,0.4424,0.8588,0.1278,Gradient Boosting,0.8111,"Past Performance, Quality Score, Contract Value, Project Complexity, Resource Availability",No action required,Slightly Worse,0.7168,0.9787,3297,2026-01-06 04:24:47
PRED01637,VEN01257,PROJ00976,CONT01491,Vendor Performance,2026-01-07,2026-02-06,1 Month,36,65.61,85.26,0.3439,Low,0.744,0.7769,0.2549,XGBoost,0.9317,"Payment History, Team Experience, Contract Value, Past Performance, Delivery Record",Standard monitoring,,,0.9258,1398,2026-01-03 04:24:47
PRED01638,VEN00263,PROJ01661,,Vendor Performance,2026-01-07,2027-01-07,12 Months,36,89.6,70.35,0.104,Very Low,0.7618,0.9014,0.376,Random Forest Classifier,0.7623,"Delivery Record, Quality Score, Payment History, Market Conditions, Team Experience",Standard monitoring,As Predicted,0.8843,0.801,2314,2026-01-04 04:24:47
PRED01639,VEN01728,PROJ00945,CONT01888,Vendor Performance,2026-01-07,2027-01-07,12 Months,3,43.28,69.67,0.5672,Medium,0.6377,0.8242,0.3752,XGBoost,0.7444,"Quality Score, Past Performance, Vendor Rating, Delivery Record, Project Complexity",Preventive action,,,0.7659,987,2026-01-07 04:24:47
PRED01640,VEN00352,,,Budget Forecast,2026-01-07,2026-02-06,1 Month,24,81.74,89.99,0.0913,Very Low,0.8791,0.7372,0.0,XGBoost,0.9125,"Seasonal Factors, Project Complexity, Resource Availability, Past Performance, Technology Used",Continue as planned,As Predicted,0.8813,0.8799,1867,2026-01-07 04:24:47
PRED01641,VEN01847,PROJ00314,CONT00349,Delivery Prediction,2026-01-07,2026-04-07,3 Months,3,55.94,68.18,0.2946,Low,0.6414,0.7258,0.2588,Neural Network,0.8833,"Quality Score, Past Performance, Team Experience, Technology Used, Payment History",No action required,,,0.8659,1341,2026-01-03 04:24:47
PRED01642,VEN00929,PROJ01248,,Budget Forecast,2026-01-07,2026-02-06,1 Month,6,87.55,84.96,0.0623,Very Low,0.782,0.7054,0.0623,Ensemble Model,0.9006,"Delivery Record, Past Performance, Market Conditions, Vendor Rating, Team Experience",No action required,Better than Expected,0.9438,0.9792,1134,2025-12-31 04:24:47
PRED01643,VEN01129,,CONT01006,Budget Forecast,2026-01-07,2026-07-06,6 Months,6,79.63,78.22,0.1018,Very Low,0.8703,0.7724,0.1018,Gradient Boosting,0.8176,"Past Performance, Contract Value, Vendor Rating, Quality Score, Payment History",No action required,,,0.9637,4443,2026-01-02 04:24:47
PRED01644,VEN00853,,,Vendor Performance,2026-01-07,2027-01-07,12 Months,12,92.61,93.93,0.0739,Very Low,0.6793,0.6981,0.1423,Gradient Boosting,0.8874,"Market Conditions, Vendor Rating, Resource Availability, Past Performance, Quality Score",No action required,Better than Expected,0.8938,0.8047,4625,2026-01-02 04:24:47
PRED01645,VEN00559,,CONT00278,Schedule Forecast,2026-01-07,2027-01-07,12 Months,24,17.12,71.3,0.3069,Low,0.3861,0.6995,0.2471,Gradient Boosting,0.7271,"Team Experience, Technology Used, Market Conditions, Contract Value, Resource Availability",Continue as planned,,,0.7942,2194,2026-01-03 04:24:47
PRED01646,VEN00683,,,Delivery Prediction,2026-01-07,2026-04-07,3 Months,12,56.11,89.82,0.2771,Low,0.7241,0.7877,0.2718,Ensemble Model,0.8323,"Past Performance, Team Experience, Resource Availability, Quality Score, Contract Value",Continue as planned,,,0.9094,3943,2026-01-01 04:24:47
PRED01647,VEN00468,PROJ01360,CONT00693,Quality Prediction,2026-01-07,2026-02-06,1 Month,3,84.09,87.82,0.5083,Medium,0.6026,0.6944,0.3423,Logistic Regression,0.8894,"Market Conditions, Technology Used, Quality Score, Delivery Record, Contract Value",Preventive action,,,0.9699,64,2026-01-02 04:24:47
PRED01648,VEN01002,,,Schedule Forecast,2026-01-07,2026-02-06,1 Month,6,64.06,73.3,0.1331,Very Low,0.7338,0.8948,0.1217,LSTM,0.7283,"Seasonal Factors, Past Performance, Contract Value, Technology Used, Team Experience",No action required,,,0.8805,1470,2026-01-05 04:24:47
PRED01649,VEN00231,PROJ01886,,Compliance Risk,2026-01-07,2026-02-06,1 Month,12,54.81,74.39,0.3327,Low,0.7742,0.695,0.2158,Random Forest Classifier,0.8957,"Quality Score, Vendor Rating, Payment History, Team Experience, Delivery Record",No action required,Better than Expected,0.9691,0.8673,454,2025-12-31 04:24:47
PRED01650,VEN01948,PROJ00650,CONT00326,Budget Forecast,2026-01-07,2026-02-06,1 Month,12,81.57,78.39,0.0922,Very Low,0.6415,0.83,0.0922,Logistic Regression,0.7338,"Delivery Record, Market Conditions, Resource Availability, Technology Used, Payment History",Standard monitoring,Better than Expected,0.8779,0.8111,1283,2026-01-03 04:24:47
PRED01651,VEN01892,PROJ00830,,Compliance Risk,2026-01-07,2026-04-07,3 Months,36,60.77,73.87,0.1919,Very Low,0.6071,0.8222,0.0854,LSTM,0.7842,"Contract Value, Past Performance, Technology Used, Quality Score, Team Experience",No action required,,,0.756,3578,2025-12-31 04:24:47
PRED01652,VEN01330,,CONT00023,Budget Forecast,2026-01-07,2026-07-06,6 Months,3,53.58,90.39,0.2321,Low,0.7848,0.9314,0.2321,Random Forest Classifier,0.8308,"Past Performance, Delivery Record, Payment History, Vendor Rating, Project Complexity",Continue as planned,Better than Expected,0.8869,0.8319,4555,2026-01-06 04:24:47
PRED01653,VEN01537,,CONT01953,Budget Forecast,2026-01-07,2026-02-06,1 Month,12,85.87,79.75,0.0707,Very Low,0.8202,0.7603,0.0,LSTM,0.9132,"Past Performance, Delivery Record, Project Complexity, Resource Availability, Contract Value",No action required,,,0.956,4100,2026-01-05 04:24:47
