project_id,project_name,project_type,location,client_name,contract_id,project_start_date,planned_end_date,actual_end_date,planned_duration_months,actual_duration_months,delay_months,project_status,current_phase,progress_pct,planned_budget,actual_cost,remaining_budget,budget_utilization_pct,team_size,num_vendors,num_purchase_orders,num_contracts,num_change_orders,total_milestones,achieved_milestones,open_issues,resolved_issues,risk_level,risk_score,quality_score,safety_score,stakeholder_satisfaction,resource_utilization_pct,schedule_performance_index,cost_performance_index,env_compliance_score,project_manager,sponsor,last_updated,notes,milestone_completion_pct,schedule_variance,cost_variance_pct
PROJ01582,Airport Development - Mumbai Phase 2,Airport Development,"Lucknow, Uttar Pradesh",Client Group,CONT01820,2025-05-22,2028-11-02,,42,,,In Progress,Pre-Construction,26.67,44243623640.9,11323664847.65,32919958793.26,25.59,709,24,412,3,0,25,6,12,78,Medium,0.3701,77.85,75.95,60.87,70.38,0.989,1.067,84.66,Anita Desai,Regional Head,2026-01-02,Budget constraints,24.0,-1.1,6.7
PROJ01583,Hospital - Jaipur Phase 2,Hospital,"Indore, Madhya Pradesh",Client Corporation,CONT00684,2023-06-13,2025-08-31,,27,,,Delayed,Warranty,93.15,4089246986.77,3812784739.04,276462247.73,93.24,197,23,63,5,17,26,24,1,24,High,0.6366,60.28,75.51,53.66,72.87,0.684,0.992,92.17,Arun Mehta,Managing Director,2026-01-07,Weather delays,92.31,-31.6,-0.8
PROJ01584,Office Tower - Nagpur Phase 3,Office Tower,"Surat, Gujarat",Client Developers,CONT00263,2023-08-08,2025-10-26,,27,,,Near Completion,Finishing Work,92.37,1585577928.79,1595546194.83,-9968266.04,100.63,22,7,431,3,10,16,14,10,57,Critical,0.8215,88.27,85.82,80.12,78.18,1.056,0.867,76.55,Neha Gupta,Regional Head,2026-01-05,Weather delays,87.5,5.6,-13.3
PROJ01585,Bridge Construction - Chennai Phase 2,Bridge Construction,"Surat, Gujarat",Client Developers,CONT00252,2024-10-11,2027-03-30,,30,,,On Hold,Foundation,31.88,5414797836.08,1812378725.71,3602419110.38,33.47,113,40,150,7,1,17,5,11,64,Medium,0.7675,84.97,87.12,34.97,82.13,1.071,1.045,83.73,Anita Desai,CEO,2026-01-06,Awaiting approvals,29.41,7.1,4.5
PROJ01586,Solar Farm - Lucknow Phase 3,Solar Farm,"Hyderabad, Telangana",Client Group,CONT01371,2023-02-20,2024-12-11,,22,,,Delayed,Testing & Commissioning,98.69,1588571984.77,1554967817.67,33604167.09,97.88,64,26,271,3,11,10,9,1,65,Critical,0.6639,72.74,74.82,56.93,85.76,0.785,1.137,82.62,Rajesh Sharma,VP - Infrastructure,2025-12-31,Stakeholder concerns,90.0,-21.5,13.7
PROJ01587,Power Plant - Bangalore Phase 3,Power Plant,"Nagpur, Maharashtra",Client Developers,CONT00211,2024-04-02,2026-04-22,,25,,,Delayed,Finishing Work,73.19,36185004052.12,26906692369.41,9278311682.71,74.36,966,27,68,7,28,20,14,10,50,Critical,0.7848,63.12,97.66,35.14,82.61,0.683,0.966,78.57,Neha Gupta,General Manager,2026-01-04,Awaiting approvals,70.0,-31.7,-3.4
PROJ01588,Infrastructure - Indore Phase 1,Infrastructure,Delhi NCR,Client Group,CONT01306,2024-03-27,2025-07-20,2025-07-10,16,15.7,-0.3,Completed,Testing & Commissioning,90.8,178446971.23,201492063.98,-23045092.75,112.91,188,5,416,4,15,21,19,0,28,Critical,0.6749,76.93,77.93,64.9,75.96,0.89,0.924,95.1,Rajesh Sharma,Managing Director,2026-01-04,Environmental clearance pending,90.48,-11.0,-7.6
PROJ01589,Hospital - Kolkata Phase 1,Hospital,"Lucknow, Uttar Pradesh",Client Group,CONT01396,2024-03-19,2026-01-08,2026-02-01,22,22.8,0.8,Completed,Finishing Work,90.3,2016164605.82,2255817529.65,-239652923.83,111.89,135,36,290,5,30,22,19,0,22,High,0.7945,78.81,79.7,93.63,69.78,1.002,0.921,76.65,Suresh Patel,Director - Projects,2026-01-04,Quality issues resolved,86.36,0.2,-7.9
PROJ01590,Metro Rail - Mumbai Phase 2,Metro Rail,"Kolkata, West Bengal",Client Group,CONT01036,2023-11-21,2027-11-30,,49,,,In Progress,Structural Work,59.99,45783888578.31,27478494466.29,18305394112.02,60.02,667,29,268,7,16,23,13,6,64,Very Low,0.5682,77.27,88.58,50.67,80.52,0.952,1.019,95.42,Rajesh Sharma,Director - Projects,2026-01-04,Budget constraints,56.52,-4.8,1.9
PROJ01591,Water Treatment Plant - Indore Phase 2,Water Treatment Plant,"Kolkata, West Bengal",Client Group,CONT01329,2024-07-24,2025-08-18,2025-11-04,13,15.6,2.6,Completed,Warranty,89.08,471439308.53,499248525.29,-27809216.76,105.9,92,37,482,4,7,26,23,0,94,Critical,0.7749,93.16,66.75,60.21,79.53,0.927,0.754,96.62,Priya Singh,Director - Projects,2026-01-06,Environmental clearance pending,88.46,-7.3,-24.6
PROJ01592,Metro Rail - Nagpur Phase 3,Metro Rail,"Jaipur, Rajasthan",Client Corporation,CONT01160,2025-06-26,2030-01-31,,56,,,In Progress,Pre-Construction,29.07,44386186690.46,12507539289.57,31878647400.88,28.18,623,26,51,2,0,23,6,8,75,Medium,0.5775,73.96,77.67,64.73,88.51,1.021,1.014,73.75,Amit Kumar,General Manager,2026-01-01,Budget constraints,26.09,2.1,1.4
PROJ01593,Power Plant - Jaipur Phase 1,Power Plant,"Pune, Maharashtra",Client Corporation,CONT01259,2024-10-03,2026-08-24,,23,,,Cancelled,Structural Work,20.19,24641793594.99,5317412674.29,19324380920.7,21.58,282,36,300,4,4,20,4,16,41,Critical,0.8155,62.5,86.5,78.13,65.5,1.093,1.099,90.29,Rajesh Sharma,VP - Infrastructure,2026-01-01,Budget constraints,20.0,9.3,9.9
PROJ01594,Wind Farm - Pune Phase 3,Wind Farm,"Hyderabad, Telangana",Client Developers,CONT00758,2025-08-31,2026-09-25,,13,,,On Hold,Foundation,39.61,905331528.85,382349164.9,522982363.95,42.23,48,29,159,10,3,16,6,12,32,Medium,0.6367,74.06,91.85,40.07,71.49,0.909,1.017,75.63,Rajesh Sharma,Regional Head,2026-01-03,Quality issues resolved,37.5,-9.1,1.7
PROJ01595,Residential Building - Nagpur Phase 2,Residential Building,"Chennai, Tamil Nadu",Client Infrastructure Ltd,CONT01300,2023-03-09,2024-09-29,2024-11-12,19,20.5,1.5,Closed,Handover,89.52,699076507.08,788009563.45,-88933056.37,112.72,157,14,108,9,9,18,16,0,51,Critical,0.6653,99.42,88.08,64.23,92.86,1.03,0.788,76.54,Arun Mehta,Managing Director,2026-01-06,Weather delays,88.89,3.0,-21.2
PROJ01596,Industrial Facility - Hyderabad Phase 2,Industrial Facility,"Indore, Madhya Pradesh",Client Developers,CONT01118,2023-09-08,2025-12-26,2026-05-20,28,32.8,4.8,Completed,Handover,95.63,5909618343.51,6780109411.06,-870491067.55,114.73,250,35,301,2,21,10,9,0,41,High,0.6924,74.96,91.05,85.65,76.96,1.005,0.907,74.06,Anita Desai,Director - Projects,2025-12-31,Quality issues resolved,90.0,0.5,-9.3
PROJ01597,Water Treatment Plant - Pune Phase 2,Water Treatment Plant,"Indore, Madhya Pradesh",Client Corporation,CONT01584,2025-10-11,2027-04-04,,18,,,Mobilization,Pre-Construction,27.34,542883230.79,162799468.94,380083761.86,29.99,132,48,299,8,10,25,6,15,42,Low,0.2557,62.85,95.18,81.36,96.08,1.037,1.102,85.59,Suresh Patel,General Manager,2026-01-07,On track,24.0,3.7,10.2
PROJ01598,Metro Rail - Lucknow Phase 2,Metro Rail,"Mumbai, Maharashtra",Client Infrastructure Ltd,CONT00687,2023-02-25,2026-01-10,2026-04-20,35,38.3,3.3,Completed,Handover,96.84,35936696252.56,42413656249.98,-6476959997.42,118.02,254,18,90,1,21,30,29,0,70,Critical,0.7192,78.44,80.25,74.39,84.89,0.955,0.828,79.14,Arun Mehta,Regional Head,2025-12-31,Environmental clearance pending,96.67,-4.5,-17.2
PROJ01599,Wind Farm - Kolkata Phase 3,Wind Farm,"Jaipur, Rajasthan",Client Developers,,2024-05-18,2026-02-07,,21,,,Near Completion,Testing & Commissioning,99.17,658046374.41,626541515.37,31504859.04,95.21,176,8,242,10,30,30,29,5,22,Medium,0.5539,65.31,72.89,75.12,98.51,1.031,1.097,76.13,Amit Kumar,General Manager,2026-01-05,Vendor performance issues,96.67,3.1,9.7
PROJ01600,Manufacturing Unit - Surat Phase 2,Manufacturing Unit,"Ahmedabad, Gujarat",Client Infrastructure Ltd,CONT01111,2023-01-27,2024-05-21,2024-06-21,16,17.0,1.0,Completed,Testing & Commissioning,85.31,1639477508.73,1582288659.38,57188849.35,96.51,78,8,499,6,19,16,13,0,57,Very Low,0.2308,72.9,91.42,61.57,73.49,1.018,1.006,81.21,Rajesh Sharma,VP - Infrastructure,2026-01-01,On track,81.25,1.8,0.6
PROJ01601,Airport Development - Nagpur Phase 3,Airport Development,"Indore, Madhya Pradesh",Client Infrastructure Ltd,CONT01412,2025-08-15,2027-09-04,,25,,,Mobilization,Pre-Construction,25.1,7418180171.74,1984960579.84,5433219591.91,26.76,410,38,267,9,7,16,4,13,29,Low,0.2992,64.3,91.29,65.7,73.41,1.008,1.031,72.05,Rajesh Sharma,Regional Head,2026-01-03,Awaiting approvals,25.0,0.8,3.1
PROJ01602,Infrastructure - Pune Phase 3,Infrastructure,"Hyderabad, Telangana",Client Infrastructure Ltd,CONT01401,2024-04-24,2025-12-15,2026-04-20,20,24.2,4.2,Completed,Finishing Work,99.8,1833277869.19,1756227960.67,77049908.53,95.8,104,41,71,5,26,18,17,0,14,Very Low,0.5862,70.89,71.14,64.16,67.33,0.899,1.048,77.45,Suresh Patel,Managing Director,2026-01-06,Awaiting approvals,94.44,-10.1,4.8
PROJ01603,Power Plant - Kochi Phase 3,Power Plant,"Bangalore, Karnataka",Client Group,,2023-07-21,2025-04-11,,21,,,Delayed,Warranty,98.48,22708779478.89,24079921610.54,-1371142131.65,106.04,977,35,451,8,6,18,17,1,73,Critical,0.8183,88.85,87.46,37.11,81.68,0.64,0.877,96.8,Priya Singh,Managing Director,2025-12-31,Weather delays,94.44,-36.0,-12.3
PROJ01604,Residential Building - Nagpur Phase 2,Residential Building,"Lucknow, Uttar Pradesh",Client Infrastructure Ltd,CONT00165,2024-10-03,2025-11-27,2026-03-03,14,17.2,3.2,Completed,Handover,90.6,1214885099.53,1402120030.98,-187234931.45,115.41,179,31,407,6,20,27,24,0,64,High,0.7831,81.77,81.85,71.05,96.07,0.937,0.827,74.89,Vikram Reddy,Regional Head,2026-01-04,Vendor performance issues,88.89,-6.3,-17.3
PROJ01605,Hospital - Pune Phase 3,Hospital,"Indore, Madhya Pradesh",Client Developers,CONT01385,2023-06-03,2024-12-24,2024-12-28,19,19.1,0.1,Completed,Testing & Commissioning,93.63,3623493104.81,4232021376.25,-608528271.44,116.79,42,36,244,8,9,23,21,0,92,High,0.7998,92.56,82.13,60.45,90.99,0.997,0.777,75.49,Arun Mehta,General Manager,2026-01-03,Awaiting approvals,91.3,-0.3,-22.3
PROJ01606,Residential Building - Nagpur Phase 1,Residential Building,"Hyderabad, Telangana",Client Infrastructure Ltd,CONT01026,2025-10-17,2027-04-10,,18,,,Mobilization,Foundation,27.96,1171666274.85,347493930.26,824172344.59,29.66,42,47,440,9,8,16,4,14,99,Low,0.3714,81.98,94.12,71.04,87.95,0.852,1.094,74.24,Anita Desai,General Manager,2026-01-01,Stakeholder concerns,25.0,-14.8,9.4
PROJ01607,Water Treatment Plant - Surat Phase 2,Water Treatment Plant,"Mumbai, Maharashtra",Client Corporation,CONT00763,2023-04-07,2024-11-27,2025-04-07,20,24.4,4.4,Closed,Handover,89.92,1784967226.66,1791376907.52,-6409680.86,100.36,168,14,183,7,10,18,16,0,68,Critical,0.6615,97.33,68.91,65.16,63.04,0.883,0.798,92.57,Vikram Reddy,Director - Projects,2026-01-02,On track,88.89,-11.7,-20.2
PROJ01608,Sports Complex - Chennai Phase 2,Sports Complex,"Pune, Maharashtra",Client Developers,CONT00587,2025-03-04,2026-12-24,,22,,,Delayed,Structural Work,35.32,581149842.84,208493704.6,372656138.24,35.88,20,17,334,3,8,13,4,14,96,High,0.7444,62.11,66.71,40.2,85.16,0.797,0.998,88.09,Neha Gupta,CEO,2026-01-01,Environmental clearance pending,30.77,-20.3,-0.2
PROJ01609,Hotel & Resort - Jaipur Phase 1,Hotel & Resort,"Lucknow, Uttar Pradesh",Client Corporation,CONT01256,2024-11-17,2026-02-10,,15,,,Near Completion,Handover,91.96,916186229.53,865143453.64,51042775.89,94.43,161,30,317,10,28,21,19,6,78,Medium,0.1748,75.38,98.59,57.36,67.22,0.886,1.017,84.73,Rajesh Sharma,Managing Director,2026-01-04,Vendor performance issues,90.48,-11.4,1.7
PROJ01610,Educational Institute - Kolkata Phase 1,Educational Institute,"Nagpur, Maharashtra",Client Group,,2023-02-01,2024-01-27,2024-02-21,12,12.8,0.8,Closed,Warranty,88.83,1367098793.94,1616444268.83,-249345474.89,118.24,94,16,354,10,18,27,23,0,90,Critical,0.6173,81.84,70.39,88.78,63.53,0.861,0.801,83.71,Neha Gupta,VP - Infrastructure,2025-12-31,Stakeholder concerns,85.19,-13.9,-19.9
PROJ01611,Shopping Mall - Kolkata Phase 3,Shopping Mall,"Nagpur, Maharashtra",Client Corporation,CONT00988,2025-08-05,2027-09-24,,26,,,In Progress,Pre-Construction,17.18,1691463426.38,294775707.05,1396687719.33,17.43,166,41,166,4,2,11,1,12,27,Very Low,0.2808,80.76,74.82,73.4,88.37,0.91,1.006,86.68,Neha Gupta,Director - Projects,2025-12-31,Vendor performance issues,9.09,-9.0,0.6
PROJ01612,Metro Rail - Ahmedabad Phase 2,Metro Rail,Delhi NCR,Client Infrastructure Ltd,CONT01598,2025-05-24,2030-02-27,,58,,,Mobilization,Foundation,11.62,18551558635.87,2177550190.36,16374008445.5,11.74,573,35,143,5,2,10,1,14,94,Low,0.3015,66.12,84.28,66.65,78.6,0.988,1.085,78.97,Vikram Reddy,Director - Projects,2026-01-04,Stakeholder concerns,10.0,-1.2,8.5
PROJ01613,Warehouse - Nagpur Phase 3,Warehouse,"Pune, Maharashtra",Client Infrastructure Ltd,CONT01623,2025-12-21,2026-12-16,,12,,,Mobilization,Pre-Construction,4.34,1430012371.99,60415439.24,1369596932.75,4.22,198,22,380,6,4,29,1,17,69,Medium,0.1082,69.8,95.49,71.57,79.51,0.918,1.117,98.54,Suresh Patel,CEO,2026-01-02,Awaiting approvals,3.45,-8.2,11.7
PROJ01614,Water Treatment Plant - Kochi Phase 2,Water Treatment Plant,"Jaipur, Rajasthan",Client Infrastructure Ltd,CONT01466,2025-09-03,2027-03-27,,19,,,Mobilization,Foundation,19.13,368632734.76,71536197.34,297096537.42,19.41,116,48,93,6,7,29,5,13,17,Very Low,0.2185,61.02,70.17,50.39,78.81,1.073,1.037,86.89,Arun Mehta,Managing Director,2026-01-07,Weather delays,17.24,7.3,3.7
PROJ01615,Infrastructure - Chennai Phase 2,Infrastructure,"Hyderabad, Telangana",Client Infrastructure Ltd,CONT01218,2025-12-17,2027-01-11,,13,,,Mobilization,Pre-Construction,5.16,394393856.43,22241234.57,372152621.86,5.64,29,36,225,1,1,17,0,14,56,Very Low,0.1126,78.36,91.96,71.62,94.66,1.073,0.981,74.31,Vikram Reddy,General Manager,2026-01-03,Resource shortage,0.0,7.3,-1.9
PROJ01616,Solar Farm - Pune Phase 2,Solar Farm,"Pune, Maharashtra",Client Corporation,CONT00261,2025-06-24,2026-10-17,,16,,,On Hold,Structural Work,38.39,1281612289.87,524493506.06,757118783.81,40.92,167,28,385,2,8,20,7,7,50,High,0.6206,77.99,72.3,32.07,83.49,0.86,0.953,92.14,Neha Gupta,General Manager,2026-01-01,Environmental clearance pending,35.0,-14.0,-4.7
PROJ01617,Wind Farm - Nagpur Phase 1,Wind Farm,"Mumbai, Maharashtra",Client Developers,CONT00428,2023-09-17,2024-10-11,,13,,,Delayed,Testing & Commissioning,97.12,1020896103.63,947997618.19,72898485.44,92.86,148,46,107,2,24,18,17,3,77,Critical,0.8482,89.45,89.04,53.12,72.56,0.764,1.128,94.16,Priya Singh,Director - Projects,2026-01-01,Budget constraints,94.44,-23.6,12.8
PROJ01618,Hospital - Jaipur Phase 1,Hospital,"Mumbai, Maharashtra",Client Corporation,CONT00116,2023-12-30,2025-08-21,2025-12-24,20,24.2,4.2,Completed,Warranty,90.39,3018348807.18,3010639232.86,7709574.31,99.74,47,41,99,3,21,29,26,0,63,Medium,0.3042,77.88,90.53,74.16,97.43,0.864,1.145,78.17,Vikram Reddy,CEO,2026-01-07,Environmental clearance pending,89.66,-13.6,14.5
PROJ01619,Airport Development - Surat Phase 2,Airport Development,"Pune, Maharashtra",Client Group,CONT01275,2024-12-20,2029-06-27,,55,,,In Progress,Foundation,15.07,28826991217.11,4151015246.92,24675975970.2,14.4,608,29,128,4,0,30,4,17,93,Very Low,0.529,87.8,66.66,63.0,75.65,0.877,0.952,72.92,Anita Desai,CEO,2026-01-04,Weather delays,13.33,-12.3,-4.8
PROJ01620,Commercial Complex - Ahmedabad Phase 2,Commercial Complex,"Lucknow, Uttar Pradesh",Client Group,CONT00887,2025-09-15,2027-02-07,,17,,,In Progress,Foundation,22.35,1719885250.82,402329272.29,1317555978.53,23.39,198,34,269,6,3,18,4,16,22,Low,0.3689,77.23,93.91,66.67,69.03,0.888,1.063,87.81,Anita Desai,Managing Director,2026-01-04,Weather delays,22.22,-11.2,6.3
PROJ01621,Highway Construction - Delhi NCR Phase 3,Highway Construction,"Indore, Madhya Pradesh",Client Infrastructure Ltd,CONT01909,2023-11-05,2025-11-24,,25,,,Near Completion,Finishing Work,91.38,8035531427.32,7523305539.88,512225887.45,93.63,491,24,145,5,23,23,21,0,26,Medium,0.4262,65.05,68.52,78.47,90.48,0.883,1.047,75.76,Neha Gupta,Regional Head,2026-01-06,Awaiting approvals,91.3,-11.7,4.7
PROJ01622,Airport Development - Mumbai Phase 3,Airport Development,"Visakhapatnam, Andhra Pradesh",Client Infrastructure Ltd,CONT00539,2023-12-11,2026-09-26,,34,,,In Progress,MEP Installation,76.02,5587826291.68,4232181148.32,1355645143.36,75.74,422,17,427,3,17,11,8,10,60,Medium,0.3215,78.99,93.11,64.59,89.92,1.09,1.134,71.22,Neha Gupta,General Manager,2026-01-07,Weather delays,72.73,9.0,13.4
PROJ01623,Educational Institute - Jaipur Phase 3,Educational Institute,"Pune, Maharashtra",Client Corporation,CONT00671,2023-05-22,2024-10-13,2024-12-31,17,19.6,2.6,Completed,Testing & Commissioning,97.8,1976205129.23,2246122816.1,-269917686.87,113.66,105,34,326,2,13,26,25,0,23,High,0.8884,83.62,98.83,88.5,94.85,0.873,0.867,95.29,Anita Desai,General Manager,2026-01-06,Resource shortage,96.15,-12.7,-13.3
PROJ01624,Port Development - Ahmedabad Phase 2,Port Development,Delhi NCR,Client Infrastructure Ltd,CONT00699,2024-08-07,2025-09-01,2025-09-29,13,13.9,0.9,Closed,Testing & Commissioning,85.53,790539459.05,917700731.02,-127161271.97,116.09,121,30,269,9,25,25,21,0,61,Critical,0.6871,93.51,88.35,69.4,77.02,0.922,0.855,80.57,Suresh Patel,Managing Director,2026-01-07,Budget constraints,84.0,-7.8,-14.5
PROJ01625,Manufacturing Unit - Hyderabad Phase 2,Manufacturing Unit,"Chennai, Tamil Nadu",Client Corporation,CONT01643,2025-06-11,2026-12-03,,18,,,Cancelled,Foundation,25.52,688477638.86,183935741.6,504541897.26,26.72,154,46,250,2,3,21,5,12,78,Critical,0.8624,86.59,84.2,58.18,90.07,0.9,1.082,72.46,Amit Kumar,Regional Head,2026-01-04,Minor delays expected,23.81,-10.0,8.2
PROJ01626,Manufacturing Unit - Hyderabad Phase 2,Manufacturing Unit,"Ahmedabad, Gujarat",Client Pvt Ltd,CONT01938,2023-07-12,2024-07-06,2024-07-20,12,12.5,0.5,Completed,Handover,92.6,966856973.31,1119243101.94,-152386128.63,115.76,69,33,137,3,17,15,13,0,88,High,0.8309,96.67,91.15,79.3,95.25,0.919,0.837,89.99,Neha Gupta,General Manager,2026-01-03,,86.67,-8.1,-16.3
PROJ01627,Metro Rail - Delhi NCR Phase 1,Metro Rail,"Lucknow, Uttar Pradesh",Client Group,CONT01395,2023-03-29,2026-10-09,,43,,,In Progress,Finishing Work,73.42,6242459855.5,4664716352.07,1577743503.43,74.73,824,35,127,10,20,13,9,11,83,Medium,0.3099,82.38,77.15,61.95,80.27,0.911,1.008,74.48,Amit Kumar,Managing Director,2026-01-06,Minor delays expected,69.23,-8.9,0.8
PROJ01628,Hospital - Mumbai Phase 3,Hospital,"Pune, Maharashtra",Client Group,CONT00160,2025-04-23,2027-02-12,,22,,,In Progress,Structural Work,57.66,2443957511.83,1404442394.16,1039515117.66,57.47,84,5,84,7,13,20,11,13,25,Very Low,0.4354,61.44,94.12,73.36,68.49,0.911,1.088,80.49,Anita Desai,CEO,2026-01-05,On track,55.0,-8.9,8.8
PROJ01629,Infrastructure - Kochi Phase 2,Infrastructure,"Ahmedabad, Gujarat",Client Infrastructure Ltd,,2023-07-30,2025-05-20,2025-05-02,22,21.4,-0.6,Completed,Handover,95.27,1774072224.65,1786446497.3,-12374272.65,100.7,141,32,315,5,21,13,12,0,11,High,0.8171,72.66,74.35,85.17,82.95,0.946,0.726,98.71,Amit Kumar,Managing Director,2026-01-02,Minor delays expected,92.31,-5.4,-27.4
PROJ01630,Power Plant - Jaipur Phase 2,Power Plant,Delhi NCR,Client Group,CONT01415,2024-01-02,2026-04-21,,28,,,Near Completion,Structural Work,76.28,22264716101.49,16226576897.8,6038139203.69,72.88,678,16,354,7,12,27,20,10,76,Low,0.4632,85.35,83.11,68.73,72.44,0.885,1.044,75.1,Rajesh Sharma,Managing Director,2026-01-04,,74.07,-11.5,4.4
PROJ01631,Residential Building - Kochi Phase 3,Residential Building,"Jaipur, Rajasthan",Client Pvt Ltd,CONT00036,2024-04-08,2026-02-27,2026-01-28,23,22.0,-1.0,Completed,Testing & Commissioning,92.51,113024328.03,126348958.61,-13324630.57,111.79,86,27,415,2,5,14,12,0,73,High,0.7535,95.16,81.78,68.44,92.31,0.941,0.742,93.47,Neha Gupta,VP - Infrastructure,2026-01-04,Quality issues resolved,85.71,-5.9,-25.8
PROJ01632,IT Park - Kochi Phase 2,IT Park,"Mumbai, Maharashtra",Client Group,CONT00300,2023-11-08,2024-11-02,2024-11-22,12,12.7,0.7,Closed,Warranty,85.72,722005268.2,711327900.08,10677368.12,98.52,127,47,237,5,11,21,18,0,69,Medium,0.203,98.96,93.57,73.76,63.86,0.985,1.019,88.44,Suresh Patel,CEO,2026-01-01,Resource shortage,85.71,-1.5,1.9
PROJ01633,Highway Construction - Ahmedabad Phase 1,Highway Construction,"Lucknow, Uttar Pradesh",Client Developers,CONT01465,2025-11-15,2030-09-20,,59,,,Mobilization,Pre-Construction,1.56,1099640356.79,17142051.9,1082498304.89,1.56,232,46,407,4,9,21,0,10,99,Very Low,0.5584,71.6,68.19,52.41,76.8,1.029,1.145,99.34,Suresh Patel,Managing Director,2026-01-05,Weather delays,0.0,2.9,14.5
PROJ01634,Power Plant - Visakhapatnam Phase 1,Power Plant,"Ahmedabad, Gujarat",Client Pvt Ltd,,2025-04-21,2028-03-06,,35,,,In Progress,Pre-Construction,13.79,21200004281.79,2979428046.03,18220576235.76,14.05,830,17,325,10,2,25,3,10,51,Low,0.5619,69.02,95.66,69.68,71.15,0.972,0.985,78.12,Rajesh Sharma,Regional Head,2025-12-31,Vendor performance issues,12.0,-2.8,-1.5
PROJ01635,Wind Farm - Ahmedabad Phase 2,Wind Farm,"Pune, Maharashtra",Client Pvt Ltd,,2023-02-21,2024-12-12,,22,,,Delayed,Warranty,90.0,1118534072.17,1020964688.42,97569383.75,91.28,124,32,227,8,7,16,14,4,38,High,0.6631,82.06,67.74,35.1,85.64,0.804,1.002,72.21,Arun Mehta,CEO,2026-01-03,Stakeholder concerns,87.5,-19.6,0.2
PROJ01636,Metro Rail - Kochi Phase 2,Metro Rail,"Chennai, Tamil Nadu",Client Group,CONT00930,2024-05-26,2029-04-30,,60,,,On Hold,Foundation,48.55,48676285661.82,24444155542.33,24232130119.49,50.22,330,28,127,6,3,12,5,10,32,High,0.5645,78.7,71.73,43.66,79.61,1.02,1.007,81.39,Rajesh Sharma,CEO,2026-01-07,Quality issues resolved,41.67,2.0,0.7
PROJ01637,Educational Institute - Nagpur Phase 3,Educational Institute,"Lucknow, Uttar Pradesh",Client Infrastructure Ltd,CONT01506,2025-03-02,2027-01-21,,23,,,Delayed,Structural Work,33.06,1581082663.01,529129318.96,1051953344.05,33.47,46,6,329,1,1,13,4,8,36,High,0.6117,66.4,65.71,37.18,67.15,0.858,1.034,85.36,Vikram Reddy,CEO,2026-01-05,Awaiting approvals,30.77,-14.2,3.4
PROJ01638,Highway Construction - Surat Phase 2,Highway Construction,"Visakhapatnam, Andhra Pradesh",Client Group,,2025-04-22,2028-02-06,,34,,,Mobilization,Pre-Construction,22.56,9992238273.61,2184511604.76,7807726668.85,21.86,251,21,213,4,9,27,6,13,72,Low,0.1532,79.38,74.33,54.36,80.0,0.858,1.116,72.35,Arun Mehta,Managing Director,2026-01-06,,22.22,-14.2,11.6
PROJ01639,Wind Farm - Indore Phase 3,Wind Farm,Delhi NCR,Client Corporation,,2024-05-05,2025-06-29,2025-07-20,14,14.7,0.7,Completed,Testing & Commissioning,95.59,1606883660.78,1693061223.6,-86177562.82,105.36,194,7,156,4,15,15,14,0,20,Critical,0.8467,86.88,71.59,61.4,68.01,0.96,0.789,80.22,Arun Mehta,VP - Infrastructure,2026-01-05,Vendor performance issues,93.33,-4.0,-21.1
