change_order_id,co_number,project_id,contract_id,change_type,change_description,initiator,date_raised,review_start_date,approval_date,rejection_date,implementation_date,closure_date,status,priority,original_contract_value,change_order_value,co_percentage,is_increase,schedule_impact_days,impact_areas,justification,approver,num_revisions,num_documents,rejection_reason,risk_level,contingency_used_pct,notes,processing_days
CO01815,21,PROJ01568,CONT01357,Scope Reduction,Scope Reduction - Interior,Site Engineer,2024-11-22,2024-11-24,2024-12-17,,2025-01-08,,Implemented,Medium,816559190.45,-25375709.01,3.11,False,-6,"Cost, Schedule, Scope, Resources",Unforeseen circumstances,Project Director,3,8,,Medium,0.0,Schedule impact being assessed,25
CO01816,29,PROJ01984,CONT00069,Safety Requirement,Safety Requirement - Interior,Regulatory Authority,2024-08-01,2024-08-04,,2024-08-23,,,Rejected,Low,3705301625.93,79733353.78,2.15,True,29,"Cost, Schedule",Schedule optimization,Project Director,0,2,Alternative solution available,Medium,0.0,,22
CO01817,28,PROJ01313,CONT00310,Quantity Decrease,Quantity Decrease - Building Wing,Vendor,2025-05-10,2025-05-12,,2025-05-29,,,Rejected,Low,3300281942.17,-23600798.56,0.72,False,24,"Cost, Schedule",Client requirement,Client Representative,2,5,Client disapproval,Low,0.0,Approved with conditions,19
CO01818,23,PROJ01517,CONT00545,Technical Issue,Technical Issue - Foundation Work,Site Engineer,2025-04-29,2025-04-30,2025-05-24,,2025-05-28,,Implemented,Low,4934174053.29,15780967.71,0.32,True,-15,"Cost, Schedule",Unforeseen circumstances,Project Manager,0,10,,Medium,36.13,Client approval pending,25
CO01819,45,PROJ00885,CONT01844,Material Substitution,Material Substitution - External Works,Client,2025-05-26,2025-05-28,2025-06-23,,2025-07-20,,Implemented,Low,3374328554.78,92282410.4,2.73,True,-20,"Cost, Schedule",Site conditions,Commercial Manager,3,4,,Low,20.8,Cost analysis in progress,28
CO01820,36,PROJ00010,CONT00056,Method Change,Method Change - Structure,Design Team,2025-09-11,2025-09-15,2025-10-12,,,,Approved,Medium,1900309905.02,-28720774.46,1.51,False,4,"Cost, Schedule",Client requirement,CEO,0,7,,Medium,0.0,Cost analysis in progress,31
CO01821,39,PROJ00835,CONT01339,Scope Reduction,Scope Reduction - Interior,Project Manager,2025-12-06,2025-12-08,,,,,On Hold,Low,1090704695.28,-45681969.02,4.19,False,-26,"Cost, Schedule, Scope",Quality enhancement,Client Representative,4,10,,Medium,0.0,Approved with conditions,
CO01822,35,PROJ01500,CONT01918,Quantity Increase,Quantity Increase - Facade,Vendor,2024-10-12,2024-10-16,,2024-10-18,,,Rejected,Medium,4100198701.99,9003902.95,0.22,True,16,"Cost, Schedule",Schedule optimization,Commercial Manager,0,6,Client disapproval,Low,0.0,Cost analysis in progress,6
CO01823,3,PROJ01786,CONT00912,Scope Reduction,Scope Reduction - External Works,Site Engineer,2025-10-17,2025-10-20,,2025-10-28,,,Rejected,Low,3674902128.81,-33702857.79,0.92,False,-11,"Cost, Schedule, Scope",Risk mitigation,CEO,5,8,Schedule impact unacceptable,Medium,0.0,Approved with conditions,11
CO01824,6,PROJ00382,CONT01792,Site Condition,Site Condition - Structure,Vendor,2025-03-04,2025-03-09,,,,,Cancelled,Medium,4179000667.71,60858001.18,1.46,True,37,"Cost, Schedule",Cost optimization,Client Representative,2,10,,Medium,0.0,Schedule impact being assessed,
CO01825,11,PROJ00138,CONT00562,Unforeseen Condition,Unforeseen Condition - Facade,Design Team,2025-05-12,2025-05-16,2025-05-30,,2025-06-15,,Implemented,Critical,3176059892.11,-12396117.92,0.39,False,82,"Cost, Schedule",Technical necessity,Client Representative,0,4,,Low,0.0,Cost analysis in progress,18
CO01826,37,PROJ01462,CONT00449,Technical Issue,Technical Issue - External Works,Consultant,2025-09-03,2025-09-04,2025-09-23,,2025-10-23,,Implemented,Medium,1638811963.5,67822071.56,4.14,True,-15,"Cost, Schedule",Client requirement,Project Manager,4,6,,Medium,39.39,,20
CO01827,43,PROJ00146,CONT00745,Quantity Increase,Quantity Increase - Building Wing,Vendor,2024-12-14,2024-12-16,2025-01-26,,2025-01-31,,Implemented,Medium,2013880107.06,48021629.01,2.38,True,11,"Cost, Schedule",Cost optimization,CEO,2,7,,Medium,55.7,,43
CO01828,43,PROJ01886,CONT01612,Value Engineering,Value Engineering - External Works,Regulatory Authority,2024-12-21,2024-12-24,2025-01-27,,2025-02-11,,Implemented,Medium,4100465738.94,57936502.36,1.41,True,9,"Cost, Schedule",Risk mitigation,Project Director,4,7,,Low,51.03,Schedule impact being assessed,37
CO01829,21,PROJ00675,CONT01804,Schedule Change,Schedule Change - Building Wing,Vendor,2024-12-30,2025-01-04,2025-01-14,,2025-02-04,,Implemented,Medium,403912960.8,35983949.48,8.91,True,19,"Cost, Schedule, Risk",Design improvement,Project Manager,5,6,,Medium,21.66,Approved with conditions,15
CO01830,45,PROJ00158,CONT01407,Safety Requirement,Safety Requirement - MEP System,Client,2024-11-08,2024-11-10,2024-12-18,,2025-01-03,,Implemented,Medium,4463014783.53,-24474843.3,0.55,False,37,"Cost, Schedule",Client requirement,Commercial Manager,1,6,,Medium,0.0,Approved with conditions,40
CO01831,3,PROJ00415,CONT01197,Quality Downgrade,Quality Downgrade - Foundation Work,Contractor,2025-04-18,2025-04-23,2025-05-10,,2025-05-20,2025-07-16,Closed,Medium,1311141368.54,-11311071.19,0.86,False,19,"Cost, Schedule, Quality",Site conditions,Project Director,4,6,,Low,0.0,Approved with conditions,22
CO01832,33,PROJ00725,CONT00516,Safety Requirement,Safety Requirement - MEP System,Design Team,2024-07-20,2024-07-22,2024-09-01,,2024-09-16,,Implemented,Medium,2540948074.06,5729601.31,0.23,True,29,"Cost, Schedule",Quality enhancement,Client Representative,3,9,,Medium,34.25,Cost analysis in progress,43
CO01833,29,PROJ00650,CONT00150,Safety Requirement,Safety Requirement - Foundation Work,Vendor,2025-10-07,2025-10-12,,,,,Cancelled,Low,3317981006.08,-773224.22,0.02,False,10,"Cost, Schedule",Regulatory compliance,Client Representative,4,7,,Medium,0.0,Schedule impact being assessed,
CO01834,42,PROJ00140,CONT00951,Safety Requirement,Safety Requirement - Foundation Work,Design Team,2024-12-06,2024-12-11,2024-12-20,,2025-01-16,2025-03-14,Closed,Low,4529393582.23,53875089.95,1.19,True,23,"Cost, Schedule",Design improvement,Commercial Manager,4,6,,Medium,39.46,Client approval pending,14
CO01835,26,PROJ01213,CONT00402,Safety Requirement,Safety Requirement - MEP System,Consultant,2024-10-22,2024-10-27,2024-11-27,,2024-12-06,,Implemented,Low,2673532429.44,4283137.06,0.16,True,-8,"Cost, Schedule",Schedule optimization,Technical Head,0,3,,Low,19.18,,36
CO01836,39,PROJ01666,CONT00158,Scope Reduction,Scope Reduction - Interior,Design Team,2025-08-29,2025-08-31,2025-09-12,,,,Approved,Low,4199753515.75,-11017890.17,0.26,False,-1,"Cost, Schedule, Scope",Site conditions,CEO,2,7,,Medium,0.0,Client approval pending,14
CO01837,47,PROJ01693,CONT00625,Quantity Increase,Quantity Increase - Structure,Consultant,2025-08-05,2025-08-07,2025-09-19,,2025-09-28,,Implemented,High,274691392.18,61649480.86,22.44,True,12,"Cost, Schedule, Risk",Client requirement,Project Manager,1,4,,Critical,18.98,Cost analysis in progress,45
CO01838,6,PROJ01380,CONT01103,Quantity Increase,Quantity Increase - Building Wing,Project Manager,2025-11-13,2025-11-18,,,,,On Hold,Medium,3251704491.1,50512423.74,1.55,True,45,"Cost, Schedule",Site conditions,Client Representative,0,4,,Medium,0.0,Schedule impact being assessed,
CO01839,23,PROJ00389,CONT01543,Scope Reduction,Scope Reduction - Structure,Site Engineer,2024-12-25,2024-12-27,2025-01-12,,,,Approved,Critical,170965035.44,-47828616.53,27.98,False,8,"Cost, Schedule, Scope, Risk",Unforeseen circumstances,Technical Head,4,9,,High,0.0,Client approval pending,18
CO01840,1,PROJ00543,CONT00553,Quantity Decrease,Quantity Decrease - External Works,Project Manager,2025-10-10,2025-10-15,2025-10-28,,2025-11-07,,Implemented,High,217837718.47,-31747313.74,14.57,False,14,"Cost, Schedule, Resources, Risk",Regulatory compliance,Client Representative,3,9,,High,0.0,,18
CO01841,22,PROJ00894,CONT00727,Quantity Increase,Quantity Increase - Structure,Regulatory Authority,2025-11-01,2025-11-04,,2025-11-16,,,Rejected,Low,2244098179.96,69352902.11,3.09,True,15,"Cost, Schedule, Resources",Risk mitigation,Project Manager,3,3,Schedule impact unacceptable,Medium,0.0,Approved with conditions,15
CO01842,22,PROJ00877,CONT00217,Quality Downgrade,Quality Downgrade - Facade,Project Manager,2025-08-29,2025-08-31,2025-09-09,,,,Approved,Low,3075360712.44,-10603140.52,0.34,False,30,"Cost, Schedule, Quality, Resources",Client requirement,Project Director,1,6,,Low,0.0,Cost analysis in progress,11
CO01843,28,PROJ01167,CONT00104,Schedule Change,Schedule Change - Structure,Design Team,2024-08-08,2024-08-10,2024-09-20,,2024-09-25,,Implemented,Medium,986584284.67,-6796776.71,0.69,False,13,"Cost, Schedule, Resources",Unforeseen circumstances,Project Director,1,9,,Low,0.0,Under technical review,43
CO01844,23,PROJ00304,CONT00905,Quality Downgrade,Quality Downgrade - Facade,Design Team,2025-02-18,2025-02-20,2025-03-02,,2025-03-30,,Implemented,High,2363601665.0,-46164117.84,1.95,False,45,"Cost, Schedule, Quality, Resources",Cost optimization,Client Representative,1,2,,Medium,0.0,Design team reviewing,12
CO01845,3,PROJ01225,CONT00182,Scope Addition,Scope Addition - Interior,Site Engineer,2025-04-24,2025-04-27,2025-05-17,,2025-05-26,,Implemented,High,1028989807.74,41421909.12,4.03,True,32,"Cost, Schedule, Scope, Resources",Unforeseen circumstances,Commercial Manager,4,3,,Medium,20.31,Urgent approval required,23
CO01846,30,PROJ01294,CONT00116,Material Substitution,Material Substitution - Foundation Work,Vendor,2024-11-25,2024-11-26,2025-01-03,,2025-01-20,,Implemented,Low,3617235309.27,-14153524.5,0.39,False,-20,"Cost, Schedule",Schedule optimization,Technical Head,1,5,,Medium,0.0,Cost analysis in progress,39
CO01847,3,PROJ00081,CONT00030,Scope Reduction,Scope Reduction - Building Wing,Regulatory Authority,2025-06-04,2025-06-08,2025-07-11,,2025-07-28,2025-08-23,Closed,Low,3207267780.45,-8744510.53,0.27,False,2,"Cost, Schedule, Scope",Cost optimization,Commercial Manager,0,9,,Low,0.0,Schedule impact being assessed,37
CO01848,42,PROJ01975,CONT00948,Scope Addition,Scope Addition - Foundation Work,Site Engineer,2025-04-01,2025-04-04,2025-05-02,,,,Approved,Medium,4036784226.92,97469743.24,2.41,True,33,"Cost, Schedule, Scope, Resources",Cost optimization,Technical Head,2,3,,Medium,30.77,Approved with conditions,31
CO01849,22,PROJ01505,CONT00412,Specification Change,Specification Change - Structure,Design Team,2024-08-18,2024-08-23,2024-09-17,,,,Approved,High,1099663662.44,95930115.49,8.72,True,33,"Cost, Schedule, Risk",Schedule optimization,CEO,3,7,,High,73.92,Approved with conditions,30
CO01850,27,PROJ00671,CONT01617,Scope Addition,Scope Addition - Building Wing,Project Manager,2025-05-27,2025-05-31,2025-06-20,,2025-07-09,2025-07-30,Closed,Medium,2293746243.01,50642625.45,2.21,True,28,"Cost, Schedule, Scope",Site conditions,Client Representative,1,4,,Medium,16.48,Schedule impact being assessed,24
CO01851,31,PROJ00694,CONT00724,Site Condition,Site Condition - External Works,Project Manager,2024-09-29,2024-10-02,2024-10-10,,2024-10-22,,Implemented,High,3241752767.86,-15522170.64,0.48,False,55,"Cost, Schedule",Cost optimization,Project Director,1,9,,Low,0.0,Under technical review,11
CO01852,32,PROJ00452,CONT01619,Material Substitution,Material Substitution - Foundation Work,Consultant,2025-09-04,2025-09-06,2025-09-30,,2025-10-24,2025-11-10,Closed,Critical,179090800.42,66874483.08,37.34,True,-7,"Cost, Schedule, Risk",Design improvement,Project Manager,0,3,,Critical,49.74,Client approval pending,26
CO01853,2,PROJ01141,CONT00534,Value Engineering,Value Engineering - External Works,Regulatory Authority,2025-02-04,2025-02-06,2025-03-01,,2025-03-28,,Implemented,Low,1070869059.54,-41834717.7,3.91,False,19,"Cost, Schedule",Cost optimization,Technical Head,0,2,,Medium,0.0,Client approval pending,25
CO01854,26,PROJ00637,CONT00622,Client Request,Client Request - Structure,Regulatory Authority,2025-02-24,2025-02-25,2025-04-08,,2025-05-01,2025-05-25,Closed,High,3470381702.14,-16702846.7,0.48,False,44,"Cost, Schedule",Risk mitigation,Client Representative,5,7,,Low,0.0,Design team reviewing,43
CO01855,12,PROJ00687,CONT01187,Method Change,Method Change - External Works,Regulatory Authority,2025-07-21,2025-07-23,2025-08-10,,2025-09-07,,Implemented,Medium,2897234052.69,68913536.35,2.38,True,9,"Cost, Schedule",Quality enhancement,Client Representative,3,5,,Medium,60.25,Approved with conditions,20
CO01856,46,PROJ01888,CONT01107,Schedule Change,Schedule Change - Structure,Client,2025-04-05,2025-04-08,2025-04-28,,2025-05-14,2025-06-14,Closed,Low,2390871729.45,-21134453.51,0.88,False,28,"Cost, Schedule",Site conditions,Project Director,2,8,,Low,0.0,Urgent approval required,23
CO01857,33,PROJ00776,CONT01782,Regulatory Requirement,Regulatory Requirement - Foundation Work,Regulatory Authority,2024-07-23,2024-07-25,,,,,Cancelled,Medium,3507445012.46,93359334.92,2.66,True,45,"Cost, Schedule",Technical necessity,Project Manager,0,5,,Medium,0.0,Under technical review,
CO01858,28,PROJ01066,CONT01961,Method Change,Method Change - Structure,Contractor,2025-05-16,2025-05-21,2025-06-06,,2025-07-01,2025-08-16,Closed,High,3369382885.61,-9039097.6,0.27,False,39,"Cost, Schedule",Site conditions,Technical Head,0,3,,Medium,0.0,Cost analysis in progress,21
CO01859,27,PROJ00549,CONT00961,Design Change,Design Change - External Works,Consultant,2025-06-12,2025-06-17,2025-07-24,,2025-08-21,2025-08-26,Closed,High,2520401993.63,24075224.18,0.96,True,36,"Cost, Schedule",Design improvement,Project Director,0,8,,Low,16.71,Design team reviewing,42
CO01860,1,PROJ00370,CONT00064,Material Substitution,Material Substitution - Foundation Work,Contractor,2024-12-30,2025-01-03,2025-01-19,,,,Approved,Medium,844322278.79,-39020575.29,4.62,False,-18,"Cost, Schedule, Resources",Technical necessity,Technical Head,4,4,,Low,0.0,Client approval pending,20
CO01861,12,PROJ00994,CONT00094,Quality Downgrade,Quality Downgrade - Building Wing,Regulatory Authority,2024-08-29,2024-09-03,2024-09-06,,2024-10-06,2024-10-26,Closed,Medium,1017758995.83,-42019704.74,4.13,False,-4,"Cost, Schedule, Quality",Schedule optimization,Project Manager,3,2,,Low,0.0,Urgent approval required,8
CO01862,42,PROJ01414,CONT00216,Design Change,Design Change - Structure,Regulatory Authority,2025-01-21,2025-01-24,,2025-02-11,,,Rejected,Medium,4230186599.5,82536220.04,1.95,True,27,"Cost, Schedule, Resources",Technical necessity,Technical Head,3,3,Not justified,Low,0.0,Design team reviewing,21
CO01863,32,PROJ00584,CONT01473,Quantity Decrease,Quantity Decrease - Structure,Contractor,2025-09-12,2025-09-17,2025-10-17,,2025-10-20,2025-11-02,Closed,Medium,2379460939.65,-32065093.66,1.35,False,42,"Cost, Schedule",Design improvement,Client Representative,0,6,,Low,0.0,Urgent approval required,35
CO01864,43,PROJ01277,CONT00487,Technical Issue,Technical Issue - Building Wing,Project Manager,2025-03-23,2025-03-25,2025-04-09,,,,Approved,Medium,3172787389.13,35185239.06,1.11,True,-8,"Cost, Schedule",Cost optimization,Project Director,0,7,,Low,22.46,Under technical review,17
CO01865,9,PROJ01119,CONT00479,Site Condition,Site Condition - Foundation Work,Vendor,2024-12-09,2024-12-10,,2024-12-21,,,Rejected,Medium,884868882.36,-27866684.29,3.15,False,10,"Cost, Schedule",Site conditions,Technical Head,2,6,Schedule impact unacceptable,Low,0.0,Client approval pending,12
CO01866,32,PROJ01824,CONT00792,Scope Addition,Scope Addition - Building Wing,Contractor,2024-11-22,2024-11-26,,,,,Cancelled,Medium,2285077190.97,21068421.95,0.92,True,60,"Cost, Schedule, Scope, Resources",Design improvement,Project Director,1,7,,Low,0.0,Design team reviewing,
CO01867,26,PROJ00387,CONT01039,Quantity Increase,Quantity Increase - External Works,Consultant,2024-10-21,2024-10-26,2024-12-03,,,,Approved,Medium,2267875049.61,118058478.63,5.21,True,-5,"Cost, Schedule, Risk",Site conditions,Project Manager,1,2,,High,76.18,Urgent approval required,43
CO01868,13,PROJ00740,CONT01622,Design Change,Design Change - Facade,Site Engineer,2025-10-22,2025-10-25,2025-10-29,,2025-11-17,,Implemented,High,397178262.9,1407632.63,0.35,True,62,"Cost, Schedule",Risk mitigation,Technical Head,2,8,,Medium,41.26,Cost analysis in progress,7
CO01869,33,PROJ01601,CONT01017,Quantity Increase,Quantity Increase - Structure,Vendor,2024-08-21,2024-08-22,2024-09-25,,2024-10-10,2024-11-01,Closed,Low,342604111.85,6005914.89,1.75,True,26,"Cost, Schedule",Client requirement,Technical Head,1,7,,Medium,60.25,Urgent approval required,35
CO01870,11,PROJ00173,CONT01019,Value Engineering,Value Engineering - Foundation Work,Vendor,2024-10-10,2024-10-11,2024-10-24,,,,Approved,Medium,1287635714.98,58762644.76,4.56,True,20,"Cost, Schedule",Design improvement,Project Director,0,4,,Low,67.85,Schedule impact being assessed,14
CO01871,13,PROJ00057,CONT00875,Regulatory Requirement,Regulatory Requirement - Facade,Client,2025-10-24,2025-10-27,2025-11-02,,,,Approved,Low,4440395253.36,39480687.72,0.89,True,8,"Cost, Schedule",Quality enhancement,CEO,3,6,,Medium,66.14,Under technical review,9
CO01872,43,PROJ00944,CONT00101,Regulatory Requirement,Regulatory Requirement - MEP System,Design Team,2024-10-13,2024-10-15,2024-10-25,,2024-11-02,,Implemented,Low,2877027616.16,86853878.4,3.02,True,20,"Cost, Schedule",Client requirement,CEO,4,2,,Medium,54.43,Under technical review,12
CO01873,35,PROJ01926,CONT00505,Technical Issue,Technical Issue - Building Wing,Client,2025-09-01,2025-09-04,2025-10-04,,2025-10-22,,Implemented,High,589012360.46,62959542.81,10.69,True,39,"Cost, Schedule, Risk",Schedule optimization,Project Director,4,7,,High,28.76,Approved with conditions,33
CO01874,7,PROJ01512,CONT00060,Unforeseen Condition,Unforeseen Condition - Building Wing,Consultant,2025-10-02,2025-10-06,,2025-10-21,,,Rejected,Medium,2304267281.06,-4036455.6,0.18,False,14,"Cost, Schedule, Resources",Design improvement,CEO,1,10,Cost too high,Medium,0.0,Design team reviewing,19
CO01875,20,PROJ01961,CONT00472,Value Engineering,Value Engineering - Facade,Consultant,2024-10-13,2024-10-15,2024-10-23,,,,Approved,Medium,2356199224.44,-29602267.23,1.26,False,40,"Cost, Schedule",Unforeseen circumstances,Client Representative,4,6,,Medium,0.0,Cost analysis in progress,10
CO01876,33,PROJ00739,CONT01452,Unforeseen Condition,Unforeseen Condition - Foundation Work,Vendor,2025-07-15,2025-07-18,2025-08-21,,,,Approved,Medium,3135055870.4,81461127.79,2.6,True,29,"Cost, Schedule, Resources",Design improvement,Project Manager,0,5,,Medium,56.62,Cost analysis in progress,37
CO01877,34,PROJ01463,CONT01242,Quantity Decrease,Quantity Decrease - External Works,Regulatory Authority,2025-03-19,2025-03-24,2025-04-30,,2025-05-10,,Implemented,Low,2715205784.9,-14795222.45,0.54,False,28,"Cost, Schedule, Resources",Cost optimization,Project Manager,1,5,,Low,0.0,Approved with conditions,42
CO01878,26,PROJ01355,CONT00930,Schedule Change,Schedule Change - External Works,Consultant,2024-09-09,2024-09-11,2024-10-05,,,,Approved,High,1319749052.33,95996433.1,7.27,True,40,"Cost, Schedule, Risk",Cost optimization,Project Director,0,8,,High,23.61,Schedule impact being assessed,26
