negotiation_id,bid_id,tender_id,vendor_id,vendor_name,negotiation_type,item_category,negotiation_start_date,negotiation_end_date,duration_days,negotiation_status,outcome,initial_bid_amount,target_amount,current_offer_amount,final_agreed_amount,savings_amount,savings_pct,num_rounds,num_meetings,negotiation_points,resolved_points,pending_points,strategy,lead_negotiator_buyer,lead_negotiator_vendor,num_stakeholders_buyer,num_stakeholders_vendor,buyer_concessions,vendor_concessions,communication_mode,priority,complexity,buyer_satisfaction,vendor_satisfaction,bottlenecks,bafo_requested,bafo_received,bafo_amount,is_escalated,risk_level,time_pressure,market_impact,has_competing_bids,num_competing_bids,value_at_risk_pct,next_review_date,last_updated,notes,resolution_rate_pct,price_reduction_pct
NEG01839,BID00484,TENDER00309,VEN00421,Vendor 421,Quality Standards,Electrical Work,2025-12-08,2025-12-29,21,Agreement Reached,Successful,528283831.22,477414056.73,519992217.22,513218022.23,15065808.99,2.85,8,10,3,2,1,Best and Final Offer,Procurement Head,Sales Head,4,1,None,None,In-Person Meeting,High,Very High,96.87,75.48,Price Gap Too Large,True,True,513218022.23,False,Low,Critical,Favorable,False,0,12.69,,2026-01-06,Price gap narrowing,66.67,1.57
NEG01840,BID00111,TENDER00073,VEN01619,Vendor 1619,Quality Standards,Electrical Work,2025-10-10,2025-10-27,17,Finalized,Successful,256372686.08,223143317.47,252112743.47,237983634.89,18389051.19,7.17,3,7,3,2,1,Win-Win,Contracts Manager,Director - Sales,3,2,Flexible Delivery,Additional Features,Email,High,High,96.84,71.63,None,True,True,237983634.89,False,Medium,Medium,Favorable,False,0,21.46,,2026-01-01,BAFO requested,66.67,1.66
NEG01841,BID00470,TENDER00016,VEN00302,Vendor 302,Resource Allocation,Construction Services,2025-10-31,,68,Escalated,Partially Successful,1990321711.48,1868997607.71,1942681306.65,,,,3,4,4,1,3,Collaborative,Contracts Manager,Account Manager,5,3,None,Additional Features,Phone Call,High,Low,57.43,62.14,Quality Standards,False,False,,False,Medium,Medium,Neutral,True,8,14.75,,2026-01-05,Price gap narrowing,25.0,2.39
NEG01842,BID01134,TENDER00266,VEN00324,Vendor 324,Contract Duration,Material Supply,2025-02-24,,317,Awaiting Response,Ongoing,223934798.45,197072791.93,219273740.56,,,,4,8,7,6,1,Competitive,Contracts Manager,Regional Manager,4,3,None,Additional Features,Email,High,Medium,,,Technical Requirements,False,False,,False,Low,Critical,Favorable,True,7,55.64,2026-01-21,2026-01-06,Positive discussions,85.71,2.08
NEG01843,BID00569,TENDER00346,VEN00216,Vendor 216,Price Negotiation,Consultancy,2025-11-17,2025-12-21,34,Agreement Reached,Successful,498374789.41,445995703.63,489713633.01,480622028.36,17752761.05,3.56,7,5,15,14,1,Competitive,Procurement Head,Regional Manager,3,4,Reduced Penalty,None,Mixed (Multiple Modes),Medium,Medium,83.98,73.64,None,False,False,,False,Medium,Medium,Volatile,True,4,9.37,,2025-12-31,Positive discussions,93.33,1.74
NEG01844,BID01482,TENDER00487,VEN00247,Vendor 247,Delivery Schedule,Equipment Supply,2025-06-27,,194,Awaiting Response,Ongoing,4585295302.14,4211836577.98,4537041889.54,,,,4,4,3,2,1,Assertive,Commercial Manager,Sales Head,4,1,Reduced Penalty,Faster Delivery,Email,Critical,Medium,,,Quality Standards,False,False,,False,Medium,Low,Volatile,False,0,31.4,2026-01-11,2025-12-31,Price gap narrowing,66.67,1.05
NEG01845,BID00552,TENDER00284,VEN01178,Vendor 1178,Scope of Work,Consultancy,2025-03-27,,286,Escalated,Ongoing,819830095.2,743712013.3,807293392.7,,,,3,9,8,6,2,Accommodating,Procurement Head,Sales Head,2,3,None,Extended Warranty,In-Person Meeting,Medium,Very High,,,None,True,False,,True,Medium,Low,Unfavorable,False,0,54.2,,2026-01-07,Delivery schedule revised,75.0,1.53
NEG01846,BID00497,TENDER00479,VEN00677,Vendor 677,Scope of Work,Equipment Supply,2025-05-15,,237,Initiated,Ongoing,4900059014.92,4218456239.71,4849607193.1,,,,1,8,13,7,6,Accommodating,Procurement Head,Account Manager,4,1,None,Price Reduction,Phone Call,Medium,Very High,,,None,False,False,,False,Low,Low,Favorable,False,0,59.5,,2026-01-02,Technical clarifications needed,53.85,1.03
NEG01847,BID01935,TENDER00383,VEN00132,Vendor 132,Scope of Work,Electrical Work,2025-09-19,2025-10-19,30,Cancelled,Failed,758198832.58,667996304.07,738419064.78,,,,4,9,3,2,1,Best and Final Offer,Senior Manager,Sales Head,5,2,None,None,Mixed (Multiple Modes),Medium,Very High,41.91,34.69,None,False,False,,True,High,Medium,Favorable,False,0,86.82,,2025-12-31,Payment terms agreed,66.67,2.61
NEG01848,BID01698,TENDER00282,VEN00834,Vendor 834,Contract Duration,MEP Installation,2025-06-26,,195,Initiated,Ongoing,1924895773.6,1721966441.15,1913337899.32,,,,2,8,9,4,5,Collaborative,Commercial Manager,Sales Head,3,2,None,None,Phone Call,High,Low,,,None,False,False,,False,Medium,Low,Neutral,True,6,46.13,,2026-01-07,Escalation required,44.44,0.6
NEG01849,BID00362,TENDER00224,VEN00640,Vendor 640,Commercial Terms,Equipment Supply,2025-03-26,,287,On Hold,Partially Successful,745434370.18,702607044.24,742977264.97,,,,3,6,14,11,3,Win-Win,Director - Procurement,Sales Head,5,2,None,Additional Features,Video Conference,High,High,63.28,48.19,None,True,True,730850438.59,False,Medium,Low,Favorable,True,7,2.66,2026-01-10,2026-01-06,,78.57,0.33
NEG01850,BID01820,TENDER00095,VEN01880,Vendor 1880,Payment Terms,Civil Works,2025-05-06,,246,Initiated,Ongoing,582414616.23,522642362.43,550333477.33,,,,2,2,7,5,2,Collaborative,Procurement Head,Business Development Manager,2,1,Flexible Delivery,None,Video Conference,Critical,Medium,,,None,True,False,,False,Low,Low,Favorable,True,6,55.15,,2026-01-06,BAFO requested,71.43,5.51
NEG01851,BID00659,TENDER00259,VEN00058,Vendor 58,Penalty Clauses,HVAC Systems,2025-02-19,2025-03-20,29,Agreement Reached,Successful,1055220789.28,899927882.7,1051326648.7,972275147.57,82945641.7,7.86,7,9,14,12,2,Competitive,Commercial Manager,Business Development Manager,5,3,None,None,Video Conference,Critical,Low,81.86,84.06,None,True,False,,False,Low,Low,Volatile,True,4,18.15,,2025-12-31,Price gap narrowing,85.71,0.37
NEG01852,BID01867,TENDER00458,VEN01992,Vendor 1992,Technical Specification,MEP Installation,2025-12-21,2026-01-05,15,Cancelled,Failed,1741364934.78,1634997257.87,1709050664.01,,,,4,4,3,2,1,Best and Final Offer,Senior Manager,Sales Head,4,1,None,Free Training,Mixed (Multiple Modes),Medium,Very High,30.07,26.84,None,True,False,,False,High,Low,Unfavorable,True,8,84.59,,2026-01-03,Price gap narrowing,66.67,1.86
NEG01853,BID00976,TENDER00173,VEN00028,Vendor 28,Commercial Terms,MEP Installation,2025-05-04,2025-05-16,12,Finalized,Successful,2977945527.95,2723018359.75,2970685628.91,2905888431.51,72057096.45,2.42,4,6,8,5,3,Win-Win,General Manager,Senior Sales Manager,4,4,None,Price Reduction,Mixed (Multiple Modes),High,High,99.45,73.28,None,False,False,,False,Medium,Critical,Neutral,False,0,2.14,,2026-01-06,Delivery schedule revised,62.5,0.24
NEG01854,BID01937,TENDER00018,VEN00584,Vendor 584,Delivery Schedule,Civil Works,2025-09-01,2025-09-10,9,Cancelled,Cancelled,237736407.3,220934282.63,220598712.72,,,,5,9,8,5,3,Best and Final Offer,Director - Procurement,Sales Head,5,1,Additional Services,None,Phone Call,Low,Medium,,,None,True,False,,False,High,Medium,Unfavorable,False,0,86.55,,2025-12-31,Vendor firm on pricing,62.5,7.21
NEG01855,BID00610,TENDER00495,VEN01075,Vendor 1075,Technical Specification,Electrical Work,2025-08-06,,154,Escalated,Ongoing,930123842.06,861575798.59,910052914.68,,,,4,2,15,6,9,Accommodating,Commercial Manager,Director - Sales,3,2,Extended Payment Terms,Additional Features,Mixed (Multiple Modes),High,Very High,,,Delivery Timeline,False,False,,True,Medium,Critical,Volatile,False,0,69.74,,2026-01-06,BAFO requested,40.0,2.16
NEG01856,BID00390,TENDER00190,VEN01093,Vendor 1093,Commercial Terms,Construction Services,2025-11-07,,61,In Progress,Ongoing,1851200281.51,1686021347.37,1807050746.53,,,,2,8,10,6,4,Best and Final Offer,General Manager,Senior Sales Manager,6,2,None,Better Quality,Mixed (Multiple Modes),Medium,Medium,,,None,True,False,,False,Low,High,Unfavorable,True,8,61.65,2026-01-15,2026-01-07,Positive discussions,60.0,2.38
NEG01857,BID01754,TENDER00213,VEN01934,Vendor 1934,Delivery Schedule,HVAC Systems,2025-12-24,2026-01-03,10,Finalized,Successful,3135372750.36,2737036747.94,3077448240.28,2885246617.35,250126133.01,7.98,8,9,3,2,1,Accommodating,Director - Procurement,Account Manager,6,4,Reduced Penalty,Additional Features,Video Conference,High,Medium,70.77,79.77,None,True,True,2885246617.35,False,Low,High,Favorable,False,0,29.04,,2025-12-31,Good progress made,66.67,1.85
NEG01858,BID00918,TENDER00070,VEN00391,Vendor 391,Quality Standards,Consultancy,2025-09-11,,118,Awaiting Response,Ongoing,80562167.17,69719592.55,78687504.09,,,,1,1,5,2,3,Competitive,General Manager,Account Manager,4,3,Additional Services,Free Training,Phone Call,Medium,Very High,,,None,True,True,75535116.26,False,High,High,Volatile,True,8,43.78,2026-01-20,2026-01-02,Delivery schedule revised,40.0,2.33
NEG01859,BID00107,TENDER00112,VEN01682,Vendor 1682,Quality Standards,MEP Installation,2025-07-25,2025-08-03,9,Cancelled,Failed,4847781913.84,4262323571.25,4772768802.96,,,,5,3,3,1,2,Accommodating,Director - Procurement,Business Development Manager,5,2,None,Price Reduction,Email,Critical,Very High,40.56,37.18,Payment Terms Dispute,False,False,,False,High,Low,Volatile,False,0,82.81,,2026-01-07,Vendor firm on pricing,33.33,1.55
NEG01860,BID00894,TENDER00435,VEN01220,Vendor 1220,Quality Standards,Material Supply,2025-06-04,,217,Escalated,Partially Successful,375588849.87,327198541.07,372404884.26,,,,2,2,4,2,2,Best and Final Offer,General Manager,Business Development Manager,5,2,None,None,Mixed (Multiple Modes),Critical,High,58.25,56.46,Price Gap Too Large,True,False,,False,Medium,Low,Volatile,False,0,10.81,,2026-01-06,Escalation required,50.0,0.85
NEG01861,BID01077,TENDER00401,VEN01045,Vendor 1045,Payment Terms,Consultancy,2025-06-27,,194,On Hold,Partially Successful,978774027.68,888633425.61,962643911.99,,,,3,9,8,5,3,Win-Win,Procurement Head,Director - Sales,3,4,None,Additional Features,Phone Call,High,Low,69.6,68.91,None,False,False,,False,Low,High,Favorable,True,6,15.66,2026-01-12,2026-01-06,Payment terms agreed,62.5,1.65
NEG01862,BID00116,TENDER00262,VEN00936,Vendor 936,Quality Standards,MEP Installation,2025-05-01,2025-05-29,28,Failed,Failed,1912141097.57,1733028725.98,1758710720.95,,,,2,4,9,7,2,Assertive,Procurement Head,Account Manager,6,4,None,None,Phone Call,High,Very High,27.0,20.1,None,False,False,,True,High,Critical,Neutral,True,4,91.44,,2026-01-01,BAFO requested,77.78,8.02
NEG01863,BID00185,TENDER00489,VEN01251,Vendor 1251,Contract Duration,Material Supply,2025-08-01,,159,In Progress,Ongoing,825066546.78,743018797.51,809759248.68,,,,2,2,12,8,4,Competitive,Procurement Head,Senior Sales Manager,2,3,None,None,Video Conference,Medium,Low,,,None,True,False,,False,Low,Medium,Volatile,True,7,30.37,2026-01-13,2026-01-03,Escalation required,66.67,1.86
NEG01864,BID00839,TENDER00217,VEN01724,Vendor 1724,Scope of Work,HVAC Systems,2025-06-07,,214,Escalated,Ongoing,2147791020.11,1986667166.29,2124358828.65,,,,1,8,12,11,1,Collaborative,Senior Manager,Regional Manager,2,2,None,None,Phone Call,Medium,High,,,None,False,False,,False,Medium,High,Favorable,False,0,44.07,,2026-01-05,,91.67,1.09
NEG01865,BID00249,TENDER00348,VEN00508,Vendor 508,Technical Specification,MEP Installation,2025-09-02,,127,Initiated,Ongoing,3121943432.24,2847680344.72,3010221632.99,,,,2,2,10,8,2,Assertive,Senior Manager,Director - Sales,3,3,None,None,In-Person Meeting,Critical,High,,,None,False,False,,False,Medium,High,Neutral,False,0,52.42,,2025-12-31,Delivery schedule revised,80.0,3.58
NEG01866,BID00986,TENDER00143,VEN00607,Vendor 607,Quality Standards,Material Supply,2025-10-12,2025-11-08,27,Agreement Reached,Successful,959627588.65,879810598.15,957557913.94,937684598.5,21942990.15,2.29,4,3,7,4,3,Assertive,Senior Manager,Account Manager,6,1,Flexible Delivery,None,In-Person Meeting,High,High,84.58,71.56,None,False,False,,False,Medium,High,Neutral,True,6,11.36,,2026-01-03,Awaiting management approval,57.14,0.22
NEG01867,BID01010,TENDER00021,VEN01850,Vendor 1850,Price Negotiation,Electrical Work,2025-10-13,,86,Counter Offer Made,Ongoing,605678389.95,535543208.79,593362698.71,,,,4,9,3,1,2,Competitive,Commercial Manager,Sales Head,2,4,Extended Payment Terms,None,In-Person Meeting,Medium,Medium,,,None,True,False,,False,High,Critical,Volatile,False,0,37.92,2026-01-18,2026-01-04,Positive discussions,33.33,2.03
NEG01868,BID01183,TENDER00052,VEN01129,Vendor 1129,Quality Standards,HVAC Systems,2025-03-02,,311,Escalated,Partially Successful,3081444391.84,2815653606.37,3076025089.83,,,,2,4,13,12,1,Compromising,Senior Manager,Regional Manager,4,4,Extended Payment Terms,Faster Delivery,In-Person Meeting,High,High,60.57,63.78,None,False,False,,False,Medium,Medium,Favorable,True,8,20.73,,2025-12-31,Price gap narrowing,92.31,0.18
NEG01869,BID01740,TENDER00003,VEN01906,Vendor 1906,Contract Duration,Consultancy,2025-10-12,,87,In Progress,Ongoing,116970418.65,106769418.29,113941617.8,,,,4,1,8,3,5,Collaborative,Contracts Manager,Sales Head,2,4,None,Free Training,Mixed (Multiple Modes),High,Low,,,Price Gap Too Large,True,True,110315052.7,False,Medium,High,Neutral,False,0,48.0,2026-01-13,2026-01-03,Good progress made,37.5,2.59
NEG01870,BID00192,TENDER00078,VEN01961,Vendor 1961,Quality Standards,Consultancy,2025-12-25,2026-01-03,9,Cancelled,Cancelled,121916626.75,106132138.55,118967088.2,,,,5,9,12,5,7,Win-Win,Director - Procurement,Business Development Manager,2,1,None,None,Video Conference,Medium,Very High,,,None,True,True,116743630.54,False,High,Medium,Neutral,False,0,83.29,,2026-01-03,,41.67,2.42
NEG01871,BID00435,TENDER00086,VEN01965,Vendor 1965,Payment Terms,Consultancy,2025-06-24,2025-07-07,13,Failed,Failed,89400674.47,78433204.82,82745402.71,,,,5,3,10,4,6,Compromising,Commercial Manager,Regional Manager,6,2,None,Free Training,Phone Call,Medium,Low,29.14,27.08,None,True,True,79204641.7,True,High,Critical,Unfavorable,False,0,82.01,,2026-01-02,,40.0,7.44
NEG01872,BID01081,TENDER00110,VEN00626,Vendor 626,Contract Duration,Electrical Work,2025-01-28,2025-02-26,29,Cancelled,Failed,911745559.19,791406382.07,901438148.61,,,,5,5,12,9,3,Competitive,General Manager,Senior Sales Manager,2,2,Reduced Penalty,Additional Features,Video Conference,Medium,Low,30.69,38.07,None,True,True,861737143.3,True,High,Critical,Unfavorable,True,8,80.53,,2026-01-05,Positive discussions,75.0,1.13
NEG01873,BID01252,TENDER00119,VEN00835,Vendor 835,Quality Standards,Consultancy,2025-04-08,,274,Escalated,Partially Successful,399359550.99,376077416.76,370402019.34,,,,3,7,5,4,1,Compromising,General Manager,Regional Manager,6,2,Flexible Delivery,Better Quality,Video Conference,High,High,55.1,65.03,None,True,False,,False,Medium,High,Volatile,True,5,16.24,,2026-01-04,Good progress made,80.0,7.25
NEG01874,BID01985,TENDER00305,VEN00402,Vendor 402,Technical Specification,MEP Installation,2025-06-21,2025-08-17,57,Agreement Reached,Successful,1984544962.42,1862721898.82,1852788986.96,1937474559.41,47070403.01,2.37,7,2,8,7,1,Assertive,Senior Manager,Director - Sales,4,1,None,None,Phone Call,Medium,High,97.25,83.68,None,False,False,,False,Medium,Medium,Unfavorable,False,0,0.51,,2026-01-02,Price gap narrowing,87.5,6.64
NEG01875,BID01562,TENDER00283,VEN00625,Vendor 625,Technical Specification,Civil Works,2025-01-10,2025-01-15,5,Failed,Failed,1514624375.38,1328521853.35,1509869501.09,,,,2,3,5,1,4,Win-Win,General Manager,Senior Sales Manager,3,4,None,Extended Warranty,Mixed (Multiple Modes),Medium,High,48.85,31.9,None,False,False,,False,High,Medium,Favorable,False,0,80.33,,2026-01-01,Positive discussions,20.0,0.31
NEG01876,BID01653,TENDER00146,VEN01114,Vendor 1114,Penalty Clauses,Construction Services,2025-09-12,2025-10-28,46,Finalized,Successful,1860265541.6,1627903833.02,1829738937.3,1774028438.41,86237103.19,4.64,2,3,15,7,8,Collaborative,Director - Procurement,Account Manager,6,3,Extended Payment Terms,None,In-Person Meeting,Medium,Low,85.78,65.7,None,True,True,1774028438.41,False,High,High,Neutral,True,6,21.57,,2026-01-03,Positive discussions,46.67,1.64
NEG01877,BID01738,TENDER00257,VEN01525,Vendor 1525,Scope of Work,Material Supply,2025-01-20,,352,Initiated,Partially Successful,677385935.33,639778710.7,655372449.0,,,,3,2,5,2,3,Best and Final Offer,Commercial Manager,Business Development Manager,6,4,Flexible Delivery,Faster Delivery,In-Person Meeting,High,High,74.52,53.47,Payment Terms Dispute,False,False,,False,High,Critical,Unfavorable,True,3,18.65,,2025-12-31,Payment terms agreed,40.0,3.25
NEG01878,BID01150,TENDER00078,VEN00886,Vendor 886,Commercial Terms,Civil Works,2025-12-11,,27,On Hold,Partially Successful,1148681879.24,1090838623.31,1121082816.44,,,,1,10,11,9,2,Win-Win,Procurement Head,Account Manager,2,2,None,Additional Features,Video Conference,Medium,High,65.49,51.13,Authority/Approval Delays,True,False,,False,Low,Low,Neutral,True,4,26.2,2026-01-11,2026-01-05,Technical clarifications needed,81.82,2.4
NEG01879,BID01030,TENDER00450,VEN01707,Vendor 1707,Delivery Schedule,Material Supply,2025-06-05,,216,Escalated,Partially Successful,168321342.09,159345496.38,166623693.71,,,,2,1,13,12,1,Win-Win,Director - Procurement,Account Manager,2,3,Advance Payment,None,In-Person Meeting,Medium,Low,72.87,69.31,Quality Standards,False,False,,False,Medium,Critical,Favorable,False,0,28.15,,2026-01-05,,92.31,1.01
NEG01880,BID01433,TENDER00018,VEN01192,Vendor 1192,Quality Standards,Consultancy,2025-01-27,,345,Initiated,Ongoing,435104886.45,373809780.22,425198489.47,,,,3,7,12,9,3,Compromising,Commercial Manager,Sales Head,4,2,Reduced Penalty,None,Video Conference,High,High,,,None,False,False,,False,Low,High,Favorable,False,0,67.75,,2026-01-04,Awaiting management approval,75.0,2.28
NEG01881,BID00468,TENDER00420,VEN00261,Vendor 261,Quality Standards,HVAC Systems,2025-12-17,,21,Counter Offer Made,Ongoing,3117050837.57,2876026410.31,3106074695.0,,,,2,7,7,5,2,Competitive,Senior Manager,Senior Sales Manager,2,4,Advance Payment,Price Reduction,In-Person Meeting,Medium,Very High,,,Authority/Approval Delays,False,False,,True,Low,Critical,Neutral,False,0,36.51,2026-01-19,2026-01-02,,71.43,0.35
NEG01882,BID00986,TENDER00191,VEN01117,Vendor 1117,Performance Guarantee,Material Supply,2025-06-14,,207,Awaiting Response,Ongoing,248113478.49,232756608.12,225331775.08,,,,1,4,8,7,1,Competitive,Commercial Manager,Account Manager,4,4,None,None,Video Conference,Critical,Medium,,,Technical Requirements,True,True,221494750.95,False,Low,Medium,Volatile,False,0,33.05,2026-01-20,2026-01-03,Good progress made,87.5,9.18
NEG01883,BID01303,TENDER00141,VEN01952,Vendor 1952,Delivery Schedule,Material Supply,2026-01-04,2026-02-01,28,Failed,Cancelled,395114535.93,342861819.58,379465625.41,,,,1,4,13,9,4,Best and Final Offer,Senior Manager,Sales Head,4,2,None,None,Email,Critical,Medium,,,None,True,True,364270776.64,False,High,Low,Volatile,False,0,85.23,,2026-01-07,Delivery schedule revised,69.23,3.96
NEG01884,BID01569,TENDER00488,VEN00308,Vendor 308,Scope of Work,Consultancy,2025-08-10,2025-10-03,54,Finalized,Successful,755723682.65,691823206.42,735381079.09,725348745.98,30374936.67,4.02,7,10,7,4,3,Accommodating,Procurement Head,Business Development Manager,5,4,Flexible Delivery,Faster Delivery,Email,High,Very High,86.91,87.59,None,True,True,725348745.98,True,Medium,Critical,Unfavorable,False,0,18.44,,2026-01-05,Technical clarifications needed,57.14,2.69
NEG01885,BID00681,TENDER00366,VEN00596,Vendor 596,Warranty Terms,Consultancy,2025-06-26,,195,On Hold,Ongoing,281057658.64,258716031.92,277334994.66,,,,1,2,13,7,6,Competitive,Commercial Manager,Director - Sales,3,4,None,Extended Warranty,Mixed (Multiple Modes),Critical,Medium,,,None,True,False,,False,Medium,Medium,Unfavorable,True,2,56.22,2026-01-14,2026-01-07,,53.85,1.32
NEG01886,BID00692,TENDER00415,VEN01739,Vendor 1739,Quality Standards,Equipment Supply,2025-06-27,,194,Initiated,Ongoing,4078675838.02,3689345078.28,4064887861.61,,,,1,1,6,2,4,Collaborative,Procurement Head,Regional Manager,2,2,Flexible Delivery,None,In-Person Meeting,Low,Very High,,,Technical Requirements,True,False,,True,High,High,Unfavorable,True,8,47.17,,2025-12-31,Awaiting management approval,33.33,0.34
NEG01887,BID00252,TENDER00286,VEN00253,Vendor 253,Price Negotiation,Construction Services,2025-09-26,,103,Initiated,Partially Successful,327499685.23,293620060.75,325002458.56,,,,4,7,7,5,2,Accommodating,General Manager,Director - Sales,4,1,None,Additional Features,In-Person Meeting,High,Medium,53.31,55.03,Delivery Timeline,False,False,,False,Low,Critical,Favorable,False,0,4.93,,2026-01-06,,71.43,0.76
